
secret_religious_society_el_shaddai;[GetReligiousCommunityName_el_shaddai];[GetReligiousCommunityName_el_shaddai];[GetReligiousCommunityName_el_shaddai];;[GetReligiousCommunityName_el_shaddai];;;;;;;;;x
secret_religious_society_el_shaddai_desc;[GetReligiousSocietyDesc_el_shaddai];[GetReligiousSocietyDesc_el_shaddai];[GetReligiousSocietyDesc_el_shaddai];;[GetReligiousSocietyDesc_el_shaddai];;;;;;;;;x
secret_religious_society_el_shaddai_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_el_shaddai_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_el_shaddai;The [el_shaddai.GetName] Faithful;Fidèles [el_shaddai.GetName]s;Die [el_shaddai.GetName]en Gläubigen;;Creyentes [el_shaddai.GetName]s;;;;;;;;;x
secretly_convert_to_el_shaddai_holy_site;Secretly Convert to [el_shaddai.GetName];Adopter en secret la foi [el_shaddai.GetName];Heimlich zum [el_shaddai.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [el_shaddai.GetName];;;;;;;;;x
secretly_convert_to_el_shaddai_holy_site_desc;The §Y[el_shaddai.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[el_shaddai.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[el_shaddai.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[el_shaddai.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_catholic;[GetReligiousCommunityName_catholic];[GetReligiousCommunityName_catholic];[GetReligiousCommunityName_catholic];;[GetReligiousCommunityName_catholic];;;;;;;;;x
secret_religious_society_catholic_desc;[GetReligiousSocietyDesc_catholic];[GetReligiousSocietyDesc_catholic];[GetReligiousSocietyDesc_catholic];;[GetReligiousSocietyDesc_catholic];;;;;;;;;x
secret_religious_society_catholic_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_catholic_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_catholic;The [catholic.GetName] Faithful;Fidèles [catholic.GetName]s;Die [catholic.GetName]en Gläubigen;;Creyentes [catholic.GetName]s;;;;;;;;;x
secretly_convert_to_catholic_holy_site;Secretly Convert to [catholic.GetName];Adopter en secret la foi [catholic.GetName];Heimlich zum [catholic.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [catholic.GetName];;;;;;;;;x
secretly_convert_to_catholic_holy_site_desc;The §Y[catholic.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[catholic.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[catholic.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[catholic.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_quaker;[GetReligiousCommunityName_quaker];[GetReligiousCommunityName_quaker];[GetReligiousCommunityName_quaker];;[GetReligiousCommunityName_quaker];;;;;;;;;x
secret_religious_society_quaker_desc;[GetReligiousSocietyDesc_quaker];[GetReligiousSocietyDesc_quaker];[GetReligiousSocietyDesc_quaker];;[GetReligiousSocietyDesc_quaker];;;;;;;;;x
secret_religious_society_quaker_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_quaker_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_quaker;The [quaker.GetName] Faithful;Fidèles [quaker.GetName]s;Die [quaker.GetName]en Gläubigen;;Creyentes [quaker.GetName]s;;;;;;;;;x
secretly_convert_to_quaker_holy_site;Secretly Convert to [quaker.GetName];Adopter en secret la foi [quaker.GetName];Heimlich zum [quaker.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [quaker.GetName];;;;;;;;;x
secretly_convert_to_quaker_holy_site_desc;The §Y[quaker.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[quaker.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[quaker.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[quaker.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_tquaker;[GetReligiousCommunityName_tquaker];[GetReligiousCommunityName_tquaker];[GetReligiousCommunityName_tquaker];;[GetReligiousCommunityName_tquaker];;;;;;;;;x
secret_religious_society_tquaker_desc;[GetReligiousSocietyDesc_tquaker];[GetReligiousSocietyDesc_tquaker];[GetReligiousSocietyDesc_tquaker];;[GetReligiousSocietyDesc_tquaker];;;;;;;;;x
secret_religious_society_tquaker_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_tquaker_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_tquaker;The [tquaker.GetName] Faithful;Fidèles [tquaker.GetName]s;Die [tquaker.GetName]en Gläubigen;;Creyentes [tquaker.GetName]s;;;;;;;;;x
secretly_convert_to_tquaker_holy_site;Secretly Convert to [tquaker.GetName];Adopter en secret la foi [tquaker.GetName];Heimlich zum [tquaker.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [tquaker.GetName];;;;;;;;;x
secretly_convert_to_tquaker_holy_site_desc;The §Y[tquaker.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[tquaker.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[tquaker.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[tquaker.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_cadaverist;[GetReligiousCommunityName_cadaverist];[GetReligiousCommunityName_cadaverist];[GetReligiousCommunityName_cadaverist];;[GetReligiousCommunityName_cadaverist];;;;;;;;;x
secret_religious_society_cadaverist_desc;[GetReligiousSocietyDesc_cadaverist];[GetReligiousSocietyDesc_cadaverist];[GetReligiousSocietyDesc_cadaverist];;[GetReligiousSocietyDesc_cadaverist];;;;;;;;;x
secret_religious_society_cadaverist_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_cadaverist_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_cadaverist;The [cadaverist.GetName] Faithful;Fidèles [cadaverist.GetName]s;Die [cadaverist.GetName]en Gläubigen;;Creyentes [cadaverist.GetName]s;;;;;;;;;x
secretly_convert_to_cadaverist_holy_site;Secretly Convert to [cadaverist.GetName];Adopter en secret la foi [cadaverist.GetName];Heimlich zum [cadaverist.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [cadaverist.GetName];;;;;;;;;x
secretly_convert_to_cadaverist_holy_site_desc;The §Y[cadaverist.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[cadaverist.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[cadaverist.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[cadaverist.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_fraticelli;[GetReligiousCommunityName_fraticelli];[GetReligiousCommunityName_fraticelli];[GetReligiousCommunityName_fraticelli];;[GetReligiousCommunityName_fraticelli];;;;;;;;;x
secret_religious_society_fraticelli_desc;[GetReligiousSocietyDesc_fraticelli];[GetReligiousSocietyDesc_fraticelli];[GetReligiousSocietyDesc_fraticelli];;[GetReligiousSocietyDesc_fraticelli];;;;;;;;;x
secret_religious_society_fraticelli_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_fraticelli_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_fraticelli;The [fraticelli.GetName] Faithful;Fidèles [fraticelli.GetName]s;Die [fraticelli.GetName]en Gläubigen;;Creyentes [fraticelli.GetName]s;;;;;;;;;x
secretly_convert_to_fraticelli_holy_site;Secretly Convert to [fraticelli.GetName];Adopter en secret la foi [fraticelli.GetName];Heimlich zum [fraticelli.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [fraticelli.GetName];;;;;;;;;x
secretly_convert_to_fraticelli_holy_site_desc;The §Y[fraticelli.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[fraticelli.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[fraticelli.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[fraticelli.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_sevillian;[GetReligiousCommunityName_sevillian];[GetReligiousCommunityName_sevillian];[GetReligiousCommunityName_sevillian];;[GetReligiousCommunityName_sevillian];;;;;;;;;x
secret_religious_society_sevillian_desc;[GetReligiousSocietyDesc_sevillian];[GetReligiousSocietyDesc_sevillian];[GetReligiousSocietyDesc_sevillian];;[GetReligiousSocietyDesc_sevillian];;;;;;;;;x
secret_religious_society_sevillian_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_sevillian_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_sevillian;The [sevillian.GetName] Faithful;Fidèles [sevillian.GetName]s;Die [sevillian.GetName]en Gläubigen;;Creyentes [sevillian.GetName]s;;;;;;;;;x
secretly_convert_to_sevillian_holy_site;Secretly Convert to [sevillian.GetName];Adopter en secret la foi [sevillian.GetName];Heimlich zum [sevillian.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [sevillian.GetName];;;;;;;;;x
secretly_convert_to_sevillian_holy_site_desc;The §Y[sevillian.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[sevillian.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[sevillian.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[sevillian.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_transatlantic;[GetReligiousCommunityName_transatlantic];[GetReligiousCommunityName_transatlantic];[GetReligiousCommunityName_transatlantic];;[GetReligiousCommunityName_transatlantic];;;;;;;;;x
secret_religious_society_transatlantic_desc;[GetReligiousSocietyDesc_transatlantic];[GetReligiousSocietyDesc_transatlantic];[GetReligiousSocietyDesc_transatlantic];;[GetReligiousSocietyDesc_transatlantic];;;;;;;;;x
secret_religious_society_transatlantic_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_transatlantic_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_transatlantic;The [transatlantic.GetName] Faithful;Fidèles [transatlantic.GetName]s;Die [transatlantic.GetName]en Gläubigen;;Creyentes [transatlantic.GetName]s;;;;;;;;;x
secretly_convert_to_transatlantic_holy_site;Secretly Convert to [transatlantic.GetName];Adopter en secret la foi [transatlantic.GetName];Heimlich zum [transatlantic.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [transatlantic.GetName];;;;;;;;;x
secretly_convert_to_transatlantic_holy_site_desc;The §Y[transatlantic.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[transatlantic.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[transatlantic.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[transatlantic.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_lutheran;[GetReligiousCommunityName_lutheran];[GetReligiousCommunityName_lutheran];[GetReligiousCommunityName_lutheran];;[GetReligiousCommunityName_lutheran];;;;;;;;;x
secret_religious_society_lutheran_desc;[GetReligiousSocietyDesc_lutheran];[GetReligiousSocietyDesc_lutheran];[GetReligiousSocietyDesc_lutheran];;[GetReligiousSocietyDesc_lutheran];;;;;;;;;x
secret_religious_society_lutheran_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_lutheran_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_lutheran;The [lutheran.GetName] Faithful;Fidèles [lutheran.GetName]s;Die [lutheran.GetName]en Gläubigen;;Creyentes [lutheran.GetName]s;;;;;;;;;x
secretly_convert_to_lutheran_holy_site;Secretly Convert to [lutheran.GetName];Adopter en secret la foi [lutheran.GetName];Heimlich zum [lutheran.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [lutheran.GetName];;;;;;;;;x
secretly_convert_to_lutheran_holy_site_desc;The §Y[lutheran.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[lutheran.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[lutheran.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[lutheran.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_gnostic;[GetReligiousCommunityName_gnostic];[GetReligiousCommunityName_gnostic];[GetReligiousCommunityName_gnostic];;[GetReligiousCommunityName_gnostic];;;;;;;;;x
secret_religious_society_gnostic_desc;[GetReligiousSocietyDesc_gnostic];[GetReligiousSocietyDesc_gnostic];[GetReligiousSocietyDesc_gnostic];;[GetReligiousSocietyDesc_gnostic];;;;;;;;;x
secret_religious_society_gnostic_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_gnostic_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_gnostic;The [gnostic.GetName] Faithful;Fidèles [gnostic.GetName]s;Die [gnostic.GetName]en Gläubigen;;Creyentes [gnostic.GetName]s;;;;;;;;;x
secretly_convert_to_gnostic_holy_site;Secretly Convert to [gnostic.GetName];Adopter en secret la foi [gnostic.GetName];Heimlich zum [gnostic.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [gnostic.GetName];;;;;;;;;x
secretly_convert_to_gnostic_holy_site_desc;The §Y[gnostic.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[gnostic.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[gnostic.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[gnostic.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_white_lotus;[GetReligiousCommunityName_white_lotus];[GetReligiousCommunityName_white_lotus];[GetReligiousCommunityName_white_lotus];;[GetReligiousCommunityName_white_lotus];;;;;;;;;x
secret_religious_society_white_lotus_desc;[GetReligiousSocietyDesc_white_lotus];[GetReligiousSocietyDesc_white_lotus];[GetReligiousSocietyDesc_white_lotus];;[GetReligiousSocietyDesc_white_lotus];;;;;;;;;x
secret_religious_society_white_lotus_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_white_lotus_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_white_lotus;The [white_lotus.GetName] Faithful;Fidèles [white_lotus.GetName]s;Die [white_lotus.GetName]en Gläubigen;;Creyentes [white_lotus.GetName]s;;;;;;;;;x
secretly_convert_to_white_lotus_holy_site;Secretly Convert to [white_lotus.GetName];Adopter en secret la foi [white_lotus.GetName];Heimlich zum [white_lotus.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [white_lotus.GetName];;;;;;;;;x
secretly_convert_to_white_lotus_holy_site_desc;The §Y[white_lotus.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[white_lotus.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[white_lotus.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[white_lotus.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_prussianist;[GetReligiousCommunityName_prussianist];[GetReligiousCommunityName_prussianist];[GetReligiousCommunityName_prussianist];;[GetReligiousCommunityName_prussianist];;;;;;;;;x
secret_religious_society_prussianist_desc;[GetReligiousSocietyDesc_prussianist];[GetReligiousSocietyDesc_prussianist];[GetReligiousSocietyDesc_prussianist];;[GetReligiousSocietyDesc_prussianist];;;;;;;;;x
secret_religious_society_prussianist_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_prussianist_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_prussianist;The [prussianist.GetName] Faithful;Fidèles [prussianist.GetName]s;Die [prussianist.GetName]en Gläubigen;;Creyentes [prussianist.GetName]s;;;;;;;;;x
secretly_convert_to_prussianist_holy_site;Secretly Convert to [prussianist.GetName];Adopter en secret la foi [prussianist.GetName];Heimlich zum [prussianist.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [prussianist.GetName];;;;;;;;;x
secretly_convert_to_prussianist_holy_site_desc;The §Y[prussianist.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[prussianist.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[prussianist.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[prussianist.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_sarvodaya;[GetReligiousCommunityName_sarvodaya];[GetReligiousCommunityName_sarvodaya];[GetReligiousCommunityName_sarvodaya];;[GetReligiousCommunityName_sarvodaya];;;;;;;;;x
secret_religious_society_sarvodaya_desc;[GetReligiousSocietyDesc_sarvodaya];[GetReligiousSocietyDesc_sarvodaya];[GetReligiousSocietyDesc_sarvodaya];;[GetReligiousSocietyDesc_sarvodaya];;;;;;;;;x
secret_religious_society_sarvodaya_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_sarvodaya_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_sarvodaya;The [sarvodaya.GetName] Faithful;Fidèles [sarvodaya.GetName]s;Die [sarvodaya.GetName]en Gläubigen;;Creyentes [sarvodaya.GetName]s;;;;;;;;;x
secretly_convert_to_sarvodaya_holy_site;Secretly Convert to [sarvodaya.GetName];Adopter en secret la foi [sarvodaya.GetName];Heimlich zum [sarvodaya.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [sarvodaya.GetName];;;;;;;;;x
secretly_convert_to_sarvodaya_holy_site_desc;The §Y[sarvodaya.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[sarvodaya.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[sarvodaya.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[sarvodaya.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_hussite;[GetReligiousCommunityName_hussite];[GetReligiousCommunityName_hussite];[GetReligiousCommunityName_hussite];;[GetReligiousCommunityName_hussite];;;;;;;;;x
secret_religious_society_hussite_desc;[GetReligiousSocietyDesc_hussite];[GetReligiousSocietyDesc_hussite];[GetReligiousSocietyDesc_hussite];;[GetReligiousSocietyDesc_hussite];;;;;;;;;x
secret_religious_society_hussite_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_hussite_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_hussite;The [hussite.GetName] Faithful;Fidèles [hussite.GetName]s;Die [hussite.GetName]en Gläubigen;;Creyentes [hussite.GetName]s;;;;;;;;;x
secretly_convert_to_hussite_holy_site;Secretly Convert to [hussite.GetName];Adopter en secret la foi [hussite.GetName];Heimlich zum [hussite.GetName] Glauben konvertieren;;Convertirse en secreto a la religión [hussite.GetName];;;;;;;;;x
secretly_convert_to_hussite_holy_site_desc;The §Y[hussite.GetName]§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;Les pèlerins §Y[hussite.GetName]§! qui affluent vers le site saint en §Y[Root.Location.GetName]§! m'impressionnent avec la profondeur et la passion de leur foi. Je suis tenté[Root.Get_E] de me convertir en secret...;Die §Y[hussite.GetName]istischen§! Pilger in §Y[Root.Location.GetName]§! beeindrucken mich durch die Tiefe und die Leidenschaft ihres Glaubens. Ich bin versucht, heimlich zu konvertieren ...;;Los peregrinos §Y[hussite.GetName]§! que acuden en masa al lugar sagrado en §Y[Root.Location.GetName]§! me impresionan con la profundidad y la pasión de su fe. Me tienta convertirme en secreto...;;;;;;;;;x

secret_religious_society_baptist;[GetReligiousCommunityName_baptist];[GetReligiousCommunityName_baptist];[GetReligiousCommunityName_baptist];;[GetReligiousCommunityName_baptist];;;;;;;;;x
secret_religious_society_baptist_desc;[GetReligiousSocietyDesc_baptist];[GetReligiousSocietyDesc_baptist];[GetReligiousSocietyDesc_baptist];;[GetReligiousSocietyDesc_baptist];;;;;;;;;x
secret_religious_society_baptist_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_baptist_leader_desc;[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];[GetSocietyLeaderDesc];;[GetSocietyLeaderDesc];;;;;;;;;x
alt_start_community_name_baptist;The [baptist.GetName] Faithful;Fidèles [baptist.GetName]s;Die [baptist.GetName]en Gläubigen;;Creyentes [baptist.GetName]s;;;;;;;;;x
