#NENW,,,,,
,,,,,
choose_arboreal_patron;Choose a Patron Diety;;;;;;;;;;;;;x,,,,,
choose_arboreal_patron_desc;The Arboreal faith has many Gods. I should associate myself with one of them.;;;;;;;;;;;;;x,,,,,
arboreal1Desc;The Great Architect is the creator of the universe, but there are many gods that can be worshiped among the Arboreal faithful, while others must be kept away. You should choose one to follow.;;;;;;;;;;;;;x,,,
ca_culture_pnw_camel_1_desc;Camelry in the Northwest have been a shockingly common sight, as the Southwestern Camels have either been imported or naturally migrated to the temperate Northwest. Surprisingly, they have adapted in the cold temperatures, and have been used as mounts and bred.;;;;;;;;;;;;;x,,
,,,,,
ca_culture_east_texas_1;Texan Gunslingers;;;;;;;;;;;;;x,,,,,
ca_culture_east_texas_2;Texan Gunslingers;;;;;;;;;;;;;x,,,,,
ca_culture_east_texas_3;Texan Gunslingers;;;;;;;;;;;;;x,,,,,
ca_culture_east_texas_4;Texan Gunslingers;;;;;;;;;;;;;x,,,,,
ca_culture_east_texas_1_desc;Texan Gunslingers are one of the few men left who continue the use of gunpowder. Their use of roughly made firearms has made them legendary among tribals, nomads and settled peoples alike in the lands of the Old West.;;;;;;;;;;;;;x,,,,
,,,,,
tb_culture_newfie_1;Newfie Archer Shacks;;;;;;;;;;;;x,,,,,
tb_culture_newfie_2;Newfie Archer Shacks;;;;;;;;;;;;x,,,,,
tb_culture_newfie_3;Newfie Archer Shacks;;;;;;;;;;;;x,,,,,
tb_culture_newfie_4;Newfie Archer Shacks;;;;;;;;;;;;x,,,,,
tb_culture_newfie_1_desc;These shacks house archers hardened by The Rock. Their long-standing tradition of using the longbow gives them an edge on the skill of archery.;;;;;;;;;;;;x,,,,,
ca_culture_newfie_1;Newfie Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_newfie_2;Newfie Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_newfie_3;Newfie Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_newfie_4;Newfie Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_newfie_1_desc;These ranges house archers hardened by The Rock. Their long-standing tradition of using the longbow gives them an edge on the skill of archery.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_michif_1;Michif Skirmisher Barracks;;;;;;;;;;;;x,,,,,
ca_culture_michif_2;Michif Skirmisher Barracks;;;;;;;;;;;;x,,,,,
ca_culture_michif_3;Michif Skirmisher Barracks;;;;;;;;;;;;x,,,,,
ca_culture_michif_4;Michif Skirmisher Barracks;;;;;;;;;;;;x,,,,,
tb_culture_michif_1;Michif Skirmisher Grounds;;;;;;;;;;;;x,,,,,
tb_culture_michif_2;Michif Skirmisher Grounds;;;;;;;;;;;;x,,,,,
tb_culture_michif_3;Michif Skirmisher Grounds;;;;;;;;;;;;x,,,,,
tb_culture_michif_4;Michif Skirmisher Grounds;;;;;;;;;;;;x,,,,,
ca_culture_michif_1_desc;The Michif Skirmishers are soldiers with methods of defense drilled into their very soul. They defend their realm from any threat, whether hail or sun.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_mikmaq_1;Mi'kmaq Spearmen Barracks;;;;;;;;;;;;x,,,,,
ca_culture_mikmaq_2;Mi'kmaq Spearmen Barracks;;;;;;;;;;;;x,,,,,
ca_culture_mikmaq_3;Mi'kmaq Spearmen Barracks;;;;;;;;;;;;x,,,,,
ca_culture_mikmaq_4;Mi'kmaq Spearmen Barracks;;;;;;;;;;;;x,,,,,
ca_culture_mikmaq_1_desc;These barracks house the proud spearmen of the Mi'kmaq. They use their nets from their peacetime fishing to catch the enemy's foot, then pull the net towards them for an easy kill.;;;;;;;;;;;;x,,,,
tb_culture_mikmaq_1;Mi'kmaq Spearmen Tents;;;;;;;;;;;;x,,,,,
tb_culture_mikmaq_2;Mi'kmaq Spearmen Tents;;;;;;;;;;;;x,,,,,
tb_culture_mikmaq_3;Mi'kmaq Spearmen Tents;;;;;;;;;;;;x,,,,,
tb_culture_mikmaq_4;Mi'kmaq Spearmen Tents;;;;;;;;;;;;x,,,,,
tb_culture_mikmaq_1_desc;These tents house the proud spearmen of the Mi'kmaq. They use their nets from their peacetime fishing to catch the enemy's foot, then pull the net towards them for an easy kill.;;;;;;;;;;;;x,,,,
,,,,,
tb_culture_penobscot_1;Panawahpskewi Archer Grounds;;;;;;;;;;;;x,,,,,
tb_culture_penobscot_2;Panawahpskewi Archer Grounds;;;;;;;;;;;;x,,,,,
tb_culture_penobscot_3;Panawahpskewi Archer Grounds;;;;;;;;;;;;x,,,,,
tb_culture_penobscot_4;Panawahpskewi Archer Grounds;;;;;;;;;;;;x,,,,,
tb_culture_penobscot_1_desc;These grounds house archers hailing from the Panawahspkewi. Using their unique bows, they hail death down their enemies.;;;;;;;;;;;;x,,,,
ca_culture_penobscot_1;Panawahpskewi Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_penobscot_2;Panawahpskewi Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_penobscot_3;Panawahpskewi Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_penobscot_4;Panawahpskewi Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_penobscot_1_desc;These ranges house archers hailing from the Panawahspkewi. Using their unique bows, they hail death down their enemies.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_wampanoag_1;Wopanaak Whaler Ports;;;;;;;;;;;;x,,,,,
ca_culture_wampanoag_2;Wopanaak Whaler Ports;;;;;;;;;;;;x,,,,,
ca_culture_wampanoag_3;Wopanaak Whaler Ports;;;;;;;;;;;;x,,,,,
ca_culture_wampanoag_4;Wopanaak Whaler Ports;;;;;;;;;;;;x,,,,,
ca_culture_wampanoag_1_desc;These ports give shelter to the esteemed whalers of the Wopanaak. Using their skills in whaling, they skewer their opponents with the same force as against a whale.;;;;;;;;;;;;x,,,,
tb_culture_wampanoag_1;Wopanaak Whaler Docks;;;;;;;;;;;;x,,,,,
tb_culture_wampanoag_2;Wopanaak Whaler Docks;;;;;;;;;;;;x,,,,,
tb_culture_wampanoag_3;Wopanaak Whaler Docks;;;;;;;;;;;;x,,,,,
tb_culture_wampanoag_4;Wopanaak Whaler Docks;;;;;;;;;;;;x,,,,,
tb_culture_wampanoag_1_desc;These docks give shelter to the esteemed whalers of the Wopanaak. Using their skills in whaling, they skewer their opponents with the same force as against a whale.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_mohican_1;Muhhekunneuw Axemen Armory;;;;;;;;;;;;x,,,,,
ca_culture_mohican_2;Muhhekunneuw Axemen Armory;;;;;;;;;;;;x,,,,,
ca_culture_mohican_3;Muhhekunneuw Axemen Armory;;;;;;;;;;;;x,,,,,
ca_culture_mohican_4;Muhhekunneuw Axemen Armory;;;;;;;;;;;;x,,,,,
ca_culture_mohican_1_desc;These armories house the Muhhekunneuw men who wield their axes to battle, with no fear in their eyes.;;;;;;;;;;;;x,,,,
tb_culture_mohican_1;Muhhekunneuw Axemen Smithery;;;;;;;;;;;;x,,,,,
tb_culture_mohican_2;Muhhekunneuw Axemen Smithery;;;;;;;;;;;;x,,,,,
tb_culture_mohican_3;Muhhekunneuw Axemen Smithery;;;;;;;;;;;;x,,,,,
tb_culture_mohican_4;Muhhekunneuw Axemen Smithery;;;;;;;;;;;;x,,,,,
tb_culture_mohican_1_desc;These smitheries house the Muhhekunneuw men who wield their axes to battle, with no fear in their eyes.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_lenape_1;Lenape Hunter Tents;;;;;;;;;;;;x,,,,,
ca_culture_lenape_2;Lenape Hunter Tents;;;;;;;;;;;;x,,,,,
ca_culture_lenape_3;Lenape Hunter Tents;;;;;;;;;;;;x,,,,,
ca_culture_lenape_4;Lenape Hunter Tents;;;;;;;;;;;;x,,,,,
ca_culture_lenape_1_desc;These tents house the ferocious hunters of the Lenape. Their aggresive approach to hunt prey bleeds into their battle tactics.;;;;;;;;;;;;x,,,,,
tb_culture_lenape_1;Lenape Hunter Grounds;;;;;;;;;;;;x,,,,,
tb_culture_lenape_2;Lenape Hunter Grounds;;;;;;;;;;;;x,,,,,
tb_culture_lenape_3;Lenape Hunter Grounds;;;;;;;;;;;;x,,,,,
tb_culture_lenape_4;Lenape Hunter Grounds;;;;;;;;;;;;x,,,,,
tb_culture_lenape_1_desc;These grounds house the ferocious hunters of the Lenape. Their aggresive approach to hunt prey bleeds into their battle tactics.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_haudenosaunee_1;Haudenosaunee Warrior Barracks;;;;;;;;;;;;x,,,,,
ca_culture_haudenosaunee_2;Haudenosaunee Warrior Barracks;;;;;;;;;;;;x,,,,,
ca_culture_haudenosaunee_3;Haudenosaunee Warrior Barracks;;;;;;;;;;;;x,,,,,
ca_culture_haudenosaunee_4;Haudenosaunee Warrior Barracks;;;;;;;;;;;;x,,,,,
tb_culture_haudenosaunee_1;Haudenosaunee Warrior Proving Grounds;;;;;;;;;;;;x,,,,,
tb_culture_haudenosaunee_2;Haudenosaunee Warrior Proving Grounds;;;;;;;;;;;;x,,,,,
tb_culture_haudenosaunee_3;Haudenosaunee Warrior Proving Grounds;;;;;;;;;;;;x,,,,,
tb_culture_haudenosaunee_4;Haudenosaunee Warrior Proving Grounds;;;;;;;;;;;;x,,,,,
ca_culture_haudenosaunee_1_desc;The proud warriors of the Haudenosaunee have been wielding their weapons since antediviludian times, stopping when Old America forced them to surrender their weapons. After the Event, these men have equipped their weapons once more, striking fear into their adversaries.;;;;;;;;;;;;x,,
,,,,,
ca_culture_cree_1;Cree Skirmisher Drillhouse;;;;;;;;;;;;x,,,,,
ca_culture_cree_2;Cree Skirmisher Drillhouse;;;;;;;;;;;;x,,,,,
ca_culture_cree_3;Cree Skirmisher Drillhouse;;;;;;;;;;;;x,,,,,
ca_culture_cree_4;Cree Skirmisher Drillhouse;;;;;;;;;;;;x,,,,,
ca_culture_cree_1_desc;These houses drill the hardy Cree skirmishers. Using their pesistence, they outrun and outlast their opponents.;;;;;;;;;;;;x,,,,
tb_culture_cree_1;Cree Skirmisher Tents;;;;;;;;;;;;x,,,,,
tb_culture_cree_2;Cree Skirmisher Tents;;;;;;;;;;;;x,,,,,
tb_culture_cree_3;Cree Skirmisher Tents;;;;;;;;;;;;x,,,,,
tb_culture_cree_4;Cree Skirmisher Tents;;;;;;;;;;;;x,,,,,
tb_culture_cree_1_desc;These tents drill the hardy Cree skirmishers. Using their pesistence, they outrun and outlast their opponents.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_ojibwe_1;Ojibwe Hunter Lodge;;;;;;;;;;;;x,,,,,
ca_culture_ojibwe_2;Ojibwe Hunter Lodge;;;;;;;;;;;;x,,,,,
ca_culture_ojibwe_3;Ojibwe Hunter Lodge;;;;;;;;;;;;x,,,,,
ca_culture_ojibwe_4;Ojibwe Hunter Lodge;;;;;;;;;;;;x,,,,,
tb_culture_ojibwe_1;Ojibwe Hunter Tents;;;;;;;;;;;;x,,,,,
tb_culture_ojibwe_2;Ojibwe Hunter Tents;;;;;;;;;;;;x,,,,,
tb_culture_ojibwe_3;Ojibwe Hunter Tents;;;;;;;;;;;;x,,,,,
tb_culture_ojibwe_4;Ojibwe Hunter Tents;;;;;;;;;;;;x,,,,,
ca_culture_ojibwe_1_desc;The Ojibwe Hunters are artic archers who possesses more will than their enemy due to the harsh conditions of their hunting grounds. Patience and persistence gives them an edge against their adversaries.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_siouan_1;Sioux Lancer Stables;;;;;;;;;;;;x,,,,,
ca_culture_siouan_2;Sioux Lancer Stables;;;;;;;;;;;;x,,,,,
ca_culture_siouan_3;Sioux Lancer Stables;;;;;;;;;;;;x,,,,,
ca_culture_siouan_4;Sioux Lancer Stables;;;;;;;;;;;;x,,,,,
tb_culture_siouan_1;Sioux Lancer Fields;;;;;;;;;;;;x,,,,,
tb_culture_siouan_2;Sioux Lancer Fields;;;;;;;;;;;;x,,,,,
tb_culture_siouan_3;Sioux Lancer Fields;;;;;;;;;;;;x,,,,,
tb_culture_siouan_4;Sioux Lancer Fields;;;;;;;;;;;;x,,,,,
ca_culture_siouan_1_desc;The lancers of the Sioux boast their magnificent lances in battle, crashing against any who dare be in their path.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_crow_1;Apsalooke Scout Stables;;;;;;;;;;;;x,,,,,
ca_culture_crow_2;Apsalooke Scout Stables;;;;;;;;;;;;x,,,,,
ca_culture_crow_3;Apsalooke Scout Stables;;;;;;;;;;;;x,,,,,
ca_culture_crow_4;Apsalooke Scout Stables;;;;;;;;;;;;x,,,,,
tb_culture_crow_1;Apsalooke Scout Fields;;;;;;;;;;;;x,,,,,
tb_culture_crow_2;Apsalooke Scout Fields;;;;;;;;;;;;x,,,,,
tb_culture_crow_3;Apsalooke Scout Fields;;;;;;;;;;;;x,,,,,
tb_culture_crow_4;Apsalooke Scout Fields;;;;;;;;;;;;x,,,,,
ca_culture_crow_1_desc;The Apsalooke Scouts have served their people even before the dreaded Event. Nimble in their movement, they shock their enemies with their arrows.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_cheyenne_1;Cheyenne Warrior Barracks;;;;;;;;;;;;x,,,,,
ca_culture_cheyenne_2;Cheyenne Warrior Barracks;;;;;;;;;;;;x,,,,,
ca_culture_cheyenne_3;Cheyenne Warrior Barracks;;;;;;;;;;;;x,,,,,
ca_culture_cheyenne_4;Cheyenne Warrior Barracks;;;;;;;;;;;;x,,,,,
tb_culture_cheyenne_1;Cheyenne Warrior Halls;;;;;;;;;;;;x,,,,,
tb_culture_cheyenne_2;Cheyenne Warrior Halls;;;;;;;;;;;;x,,,,,
tb_culture_cheyenne_3;Cheyenne Warrior Halls;;;;;;;;;;;;x,,,,,
tb_culture_cheyenne_4;Cheyenne Warrior Halls;;;;;;;;;;;;x,,,,,
ca_culture_cheyenne_1_desc;The Cheyenne Warriors are men (and sometimes women) that take up in the many ancestral ways to fight for their people, doing so even before the Event. The march of time has not dulled their skills.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_arapaho_1;Arapaho Warrior Barracks;;;;;;;;;;;;x,,,,,
ca_culture_arapaho_2;Arapaho Warrior Barracks;;;;;;;;;;;;x,,,,,
ca_culture_arapaho_3;Arapaho Warrior Barracks;;;;;;;;;;;;x,,,,,
ca_culture_arapaho_4;Arapaho Warrior Barracks;;;;;;;;;;;;x,,,,,
tb_culture_arapaho_1;Arapaho Warrior Halls;;;;;;;;;;;;x,,,,,
tb_culture_arapaho_2;Arapaho Warrior Halls;;;;;;;;;;;;x,,,,,
tb_culture_arapaho_3;Arapaho Warrior Halls;;;;;;;;;;;;x,,,,,
tb_culture_arapaho_4;Arapaho Warrior Halls;;;;;;;;;;;;x,,,,,
ca_culture_arapaho_1_desc;The Arapaho Warriors are men who paint themselves and their mounts with ceremonial paint, to attain spiritual power. This tradition, traced from centuries before the Event, has not eroded, and their skills in combat remain the same.;;;;;;;;;;;;x,
,,,,,
ca_culture_plains_ojibwe_1;Plains Ojibwe Warrior Barracks;;;;;;;;;;;;x,,,,,
ca_culture_plains_ojibwe_2;Plains Ojibwe Warrior Barracks;;;;;;;;;;;;x,,,,,
ca_culture_plains_ojibwe_3;Plains Ojibwe Warrior Barracks;;;;;;;;;;;;x,,,,,
ca_culture_plains_ojibwe_4;Plains Ojibwe Warrior Barracks;;;;;;;;;;;;x,,,,,
tb_culture_plains_ojibwe_1;Plains Ojibwe Warrior Halls;;;;;;;;;;;;x,,,,,
tb_culture_plains_ojibwe_2;Plains Ojibwe Warrior Halls;;;;;;;;;;;;x,,,,,
tb_culture_plains_ojibwe_3;Plains Ojibwe Warrior Halls;;;;;;;;;;;;x,,,,,
tb_culture_plains_ojibwe_4;Plains Ojibwe Warrior Halls;;;;;;;;;;;;x,,,,,
ca_culture_plains_ojibwe_1_desc;The Ojibwe Warriors are men who use the lament they have of being displaced from their true homeland into rage, fighting for the lands they have left.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_caddoan_1;Caddo Hunter Camps;;;;;;;;;;;;x,,,,,
ca_culture_caddoan_2;Caddo Hunter Camps;;;;;;;;;;;;x,,,,,
ca_culture_caddoan_3;Caddo Hunter Camps;;;;;;;;;;;;x,,,,,
ca_culture_caddoan_4;Caddo Hunter Camps;;;;;;;;;;;;x,,,,,
tb_culture_caddoan_1;Caddo Hunter Huts;;;;;;;;;;;;x,,,,,
tb_culture_caddoan_2;Caddo Hunter Huts;;;;;;;;;;;;x,,,,,
tb_culture_caddoan_3;Caddo Hunter Huts;;;;;;;;;;;;x,,,,,
tb_culture_caddoan_4;Caddo Hunter Huts;;;;;;;;;;;;x,,,,,
ca_culture_caddoan_1_desc;The Caddo Hunters are elite hunters who will track and attack prey with no remose, as how the life on the Plains has made them adapt.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_kiowa_1;Cauigu Swordsmen Barracks;;;;;;;;;;;;x,,,,,
ca_culture_kiowa_2;Cauigu Swordsmen Barracks;;;;;;;;;;;;x,,,,,
ca_culture_kiowa_3;Cauigu Swordsmen Barracks;;;;;;;;;;;;x,,,,,
ca_culture_kiowa_4;Cauigu Swordsmen Barracks;;;;;;;;;;;;x,,,,,
tb_culture_kiowa_1;Cauigu Swordsmen Grounds;;;;;;;;;;;;x,,,,,
tb_culture_kiowa_2;Cauigu Swordsmen Grounds;;;;;;;;;;;;x,,,,,
tb_culture_kiowa_3;Cauigu Swordsmen Grounds;;;;;;;;;;;;x,,,,,
tb_culture_kiowa_4;Cauigu Swordsmen Grounds;;;;;;;;;;;;x,,,,,
ca_culture_kiowa_1_desc;The Cauigu Swordsmen are fierce warriors who will charge against any foe they see, with formidable strength backing them to do so.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_muskogean_1;Muskogean Skirmisher Training Grounds;;;;;;;;;;;;x,,,,,
ca_culture_muskogean_2;Muskogean Skirmisher Training Grounds;;;;;;;;;;;;x,,,,,
ca_culture_muskogean_3;Muskogean Skirmisher Training Grounds;;;;;;;;;;;;x,,,,,
ca_culture_muskogean_4;Muskogean Skirmisher Training Grounds;;;;;;;;;;;;x,,,,,
tb_culture_muskogean_1;Muskogean Skirmisher Proving Grounds;;;;;;;;;;;;x,,,,,
tb_culture_muskogean_2;Muskogean Skirmisher Proving Grounds;;;;;;;;;;;;x,,,,,
tb_culture_muskogean_3;Muskogean Skirmisher Proving Grounds;;;;;;;;;;;;x,,,,,
tb_culture_muskogean_4;Muskogean Skirmisher Proving Grounds;;;;;;;;;;;;x,,,,,
ca_culture_muskogean_1_desc;The Muskogee Skirmishers are fast-moving conscripts, hitting hard and moving quick to pick off the enemy.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_fox_1;Othakiwaki Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_fox_2;Othakiwaki Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_fox_3;Othakiwaki Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_fox_4;Othakiwaki Archer Range;;;;;;;;;;;;x,,,,,
tb_culture_fox_1;Othakiwaki Archer Camps;;;;;;;;;;;;x,,,,,
tb_culture_fox_2;Othakiwaki Archer Camps;;;;;;;;;;;;x,,,,,
tb_culture_fox_3;Othakiwaki Archer Camps;;;;;;;;;;;;x,,,,,
tb_culture_fox_4;Othakiwaki Archer Camps;;;;;;;;;;;;x,,,,,
ca_culture_fox_1_desc;The Othakiwaki Archers are men who's arrows are pin-point accurate in their target. Their pride lies in their ability to fend off any adversary that crosses their paths.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_gros_ventre_1;A'aaniinenna Skirmisher Armory;;;;;;;;;;;;x,,,,,
ca_culture_gros_ventre_2;A'aaniinenna Skirmisher Armory;;;;;;;;;;;;x,,,,,
ca_culture_gros_ventre_3;A'aaniinenna Skirmisher Armory;;;;;;;;;;;;x,,,,,
ca_culture_gros_ventre_4;A'aaniinenna Skirmisher Armory;;;;;;;;;;;;x,,,,,
tb_culture_gros_ventre_1;A'aaniinenna Skirmisher Grounds;;;;;;;;;;;;x,,,,,
tb_culture_gros_ventre_2;A'aaniinenna Skirmisher Grounds;;;;;;;;;;;;x,,,,,
tb_culture_gros_ventre_3;A'aaniinenna Skirmisher Grounds;;;;;;;;;;;;x,,,,,
tb_culture_gros_ventre_4;A'aaniinenna Skirmisher Grounds;;;;;;;;;;;;x,,,,,
ca_culture_gros_ventre_1_desc;The A'aaniinenna Skirmishers are a force that uses their horses to harrass their enemies, giving their archers ample time to pin them to the ground.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_blackfoot_1;Niitsitapi Warrior Barracks;;;;;;;;;;;;x,,,,,
ca_culture_blackfoot_2;Niitsitapi Warrior Barracks;;;;;;;;;;;;x,,,,,
ca_culture_blackfoot_3;Niitsitapi Warrior Barracks;;;;;;;;;;;;x,,,,,
ca_culture_blackfoot_4;Niitsitapi Warrior Barracks;;;;;;;;;;;;x,,,,,
tb_culture_blackfoot_1;Niitsitapi Warrior Halls;;;;;;;;;;;;x,,,,,
tb_culture_blackfoot_2;Niitsitapi Warrior Halls;;;;;;;;;;;;x,,,,,
tb_culture_blackfoot_3;Niitsitapi Warrior Halls;;;;;;;;;;;;x,,,,,
tb_culture_blackfoot_4;Niitsitapi Warrior Halls;;;;;;;;;;;;x,,,,,
ca_culture_blackfoot_1_desc;The Niitsitapi Warriors are men who undergo rigorous trials to properly fight for their people. From the antediviludian roots of this practice, they fight with unwavering conviction.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_northern_athabaskan_1;Northern Athabaskan Hunter Range;;;;;;;;;;;;x,,,,,
ca_culture_northern_athabaskan_2;Northern Athabaskan Hunter Range;;;;;;;;;;;;x,,,,,
ca_culture_northern_athabaskan_3;Northern Athabaskan Hunter Range;;;;;;;;;;;;x,,,,,
ca_culture_northern_athabaskan_4;Northern Athabaskan Hunter Range;;;;;;;;;;;;x,,,,,
tb_culture_northern_athabaskan_1;Northern Athabaskan Hunter Grounds;;;;;;;;;;;;x,,,,,
tb_culture_northern_athabaskan_2;Northern Athabaskan Hunter Grounds;;;;;;;;;;;;x,,,,,
tb_culture_northern_athabaskan_3;Northern Athabaskan Hunter Grounds;;;;;;;;;;;;x,,,,,
tb_culture_northern_athabaskan_4;Northern Athabaskan Hunter Grounds;;;;;;;;;;;;x,,,,,
ca_culture_northern_athabaskan_1_desc;The hardy hunters of the Northen Athabaskan are men who hunt for their tribe, bringing home their prey for the night. Persistent and accurate, their arrows pierce through their enemies like game.;;;;;;;;;;;;x,,,
,,,,,
ca_culture_yokutian_1;Yokutian Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_yokutian_2;Yokutian Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_yokutian_3;Yokutian Archer Range;;;;;;;;;;;;x,,,,,
ca_culture_yokutian_4;Yokutian Archer Range;;;;;;;;;;;;x,,,,,
tb_culture_yokutian_1;Yokutian Archer Fields;;;;;;;;;;;;x,,,,,
tb_culture_yokutian_2;Yokutian Archer Fields;;;;;;;;;;;;x,,,,,
tb_culture_yokutian_3;Yokutian Archer Fields;;;;;;;;;;;;x,,,,,
tb_culture_yokutian_4;Yokutian Archer Fields;;;;;;;;;;;;x,,,,,
ca_culture_yokutian_1_desc;The Yokutian Archers are mainly men who use their bows to hunt down enemy forces, like simple prey.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_pomo_1;Pomo Mountaineer Training Grounds;;;;;;;;;;;;x,,,,,
ca_culture_pomo_2;Pomo Mountaineer Training Grounds;;;;;;;;;;;;x,,,,,
ca_culture_pomo_3;Pomo Mountaineer Training Grounds;;;;;;;;;;;;x,,,,,
ca_culture_pomo_4;Pomo Mountaineer Training Grounds;;;;;;;;;;;;x,,,,,
tb_culture_pomo_1;Pomo Mountaineer Tents;;;;;;;;;;;;x,,,,,
tb_culture_pomo_2;Pomo Mountaineer Tents;;;;;;;;;;;;x,,,,,
tb_culture_pomo_3;Pomo Mountaineer Tents;;;;;;;;;;;;x,,,,,
tb_culture_pomo_4;Pomo Mountaineer Tents;;;;;;;;;;;;x,,,,,
ca_culture_pomo_1_desc;The Pomo Mountaineers are a force who uses their surrounding highlands in order to perform a tight defence.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_pacific_athabaskan_1;Pacific Athabaskan Spearmen Barracks;;;;;;;;;;;;x,,,,,
ca_culture_pacific_athabaskan_2;Pacific Athabaskan Spearmen Barracks;;;;;;;;;;;;x,,,,,
ca_culture_pacific_athabaskan_3;Pacific Athabaskan Spearmen Barracks;;;;;;;;;;;;x,,,,,
ca_culture_pacific_athabaskan_4;Pacific Athabaskan Spearmen Barracks;;;;;;;;;;;;x,,,,,
tb_culture_pacific_athabaskan_1;Pacific Athabaskan Spearmen Grounds;;;;;;;;;;;;x,,,,,
tb_culture_pacific_athabaskan_2;Pacific Athabaskan Spearmen Grounds;;;;;;;;;;;;x,,,,,
tb_culture_pacific_athabaskan_3;Pacific Athabaskan Spearmen Grounds;;;;;;;;;;;;x,,,,,
tb_culture_pacific_athabaskan_4;Pacific Athabaskan Spearmen Grounds;;;;;;;;;;;;x,,,,,
ca_culture_pacific_athabaskan_1_desc;The Pacific Athabaskan Spearmen are aggresive attackers who thrust their spears deep into enemy armor, like spearing a fish.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_yurok_1;Yurok Harpooner Ports;;;;;;;;;;;;x,,,,,
ca_culture_yurok_2;Yurok Harpooner Ports;;;;;;;;;;;;x,,,,,
ca_culture_yurok_3;Yurok Harpooner Ports;;;;;;;;;;;;x,,,,,
ca_culture_yurok_4;Yurok Harpooner Ports;;;;;;;;;;;;x,,,,,
tb_culture_yurok_1;Yurok Harpooner Docks;;;;;;;;;;;;x,,,,,
tb_culture_yurok_2;Yurok Harpooner Docks;;;;;;;;;;;;x,,,,,
tb_culture_yurok_3;Yurok Harpooner Docks;;;;;;;;;;;;x,,,,,
tb_culture_yurok_4;Yurok Harpooner Docks;;;;;;;;;;;;x,,,,,
ca_culture_yurok_1_desc;The Yurok Harpooners are drafted fishermen who use their harpoons as weapons towards their adversaries. Although their harpoons are more suited for fish, they still deal massive blows to their enemies.;;;;;;;;;;;;x,,,,
,,,,,
ca_culture_karuk_1;Karuk Skirmisher Barracks;;;;;;;;;;;;x,,,,,
ca_culture_karuk_2;Karuk Skirmisher Barracks;;;;;;;;;;;;x,,,,,
ca_culture_karuk_3;Karuk Skirmisher Barracks;;;;;;;;;;;;x,,,,,
ca_culture_karuk_4;Karuk Skirmisher Barracks;;;;;;;;;;;;x,,,,,
tb_culture_karuk_1;Karuk Skirmisher Proving Grounds;;;;;;;;;;;;x,,,,,
tb_culture_karuk_2;Karuk Skirmisher Proving Grounds;;;;;;;;;;;;x,,,,,
tb_culture_karuk_3;Karuk Skirmisher Proving Grounds;;;;;;;;;;;;x,,,,,
tb_culture_karuk_4;Karuk Skirmisher Proving Grounds;;;;;;;;;;;;x,,,,,
ca_culture_karuk_1_desc;The Karuk Skirmishers are conscripted men who use their loose formations to swarm and overwhelm the enemy even with the most basic of weapons.;;;;;;;;;;;;x,,,,,
,,,,,
ca_culture_sahaptian_1;Sahaptian Lancer Stables;;;;;;;;;;;;x,,,,,
ca_culture_sahaptian_2;Sahaptian Lancer Stables;;;;;;;;;;;;x,,,,,
ca_culture_sahaptian_3;Sahaptian Lancer Stables;;;;;;;;;;;;x,,,,,
ca_culture_sahaptian_4;Sahaptian Lancer Stables;;;;;;;;;;;;x,,,,,
tb_culture_sahaptian_1;Sahaptian Lancer Fields;;;;;;;;;;;;x,,,,,
tb_culture_sahaptian_2;Sahaptian Lancer Fields;;;;;;;;;;;;x,,,,,
tb_culture_sahaptian_3;Sahaptian Lancer Fields;;;;;;;;;;;;x,,,,,
