b_ocotlan_de_morelos_OA;Ocotlán de Morelos;;;;;;;;;;;;;x	
b_santa_catarina_minas_OA;Santa Catarina Minas;;;;;;;;;;;;;x	
b_san_juan_chilateca_OA;San Juan Chilateca;;;;;;;;;;;;;x	
b_santa_ana_zegache_OA;Santa Ana Zegache;;;;;;;;;;;;;x	
b_san_miguel_tilquiapam_OA;San Miguel Tilquiapam;;;;;;;;;;;;;x	
b_asuncion_ocotlan_OA;Asunción Ocotlán;;;;;;;;;;;;;x	
b_san_pedro_martir_OA;San Pedro Mártir;;;;;;;;;;;;;x	
c_zaachila;Záachila;;;;;;;;;;;;;x	
b_zimatlan_de_alvarez_OA;Zimatlán de Álvarez;;;;;;;;;;;;;x	
b_vicente_guerrero_OA;Vicente Guerrero;;;;;;;;;;;;;x	
b_jardines_de_zaachila_OA;Jardines de Záachila;;;;;;;;;;;;;x	
b_san_pablo_huixtepec_OA;San Pablo Huixtepec;;;;;;;;;;;;;x	
b_san_bernardo_mixtepec_OA;San Bernardo Mixtepec;;;;;;;;;;;;;x	
b_santa_ines_del_monte_OA;Santa Inés del Monte;;;;;;;;;;;;;x	
c_ejutla;Ejutla;;;;;;;;;;;;;x	
b_taniche_OA;Taniche;;;;;;;;;;;;;x	
b_san_miguel_ejutla_OA;San Miguel Ejutla;;;;;;;;;;;;;x	
b_san_martin_de_los_cansecos_OA;San Martín de los Cansecos;;;;;;;;;;;;;x	
b_ayoquezco_de_aldama_OA;Ayoquezco de Aldama;;;;;;;;;;;;;x	
b_santa_marta_chichihualtepec_OA;Santa Marta Chichihualtepec;;;;;;;;;;;;;x	
b_san_andres_zabache_OA;San Andres Zabache;;;;;;;;;;;;;x	
c_etla;Etla;;;;;;;;;;;;;x	
b_villa_de_etla_OA;Villa de Etla;;;;;;;;;;;;;x	
b_guadalupe_etla_OA;Guadalupe Etla;;;;;;;;;;;;;x	
b_san_andres_zautla_OA;San Andrés Zautla;;;;;;;;;;;;;x	
b_san_francisco_telixtlahuaca_OA;San Francisco Telixtlahuaca;;;;;;;;;;;;;x	
b_san_juan_bautista_guelache_OA;San Juan Buatista Guelache;;;;;;;;;;;;;x	
b_san_lorenzo_cacaotepec_OA;San Lorenzo Cacaotepec;;;;;;;;;;;;;x	
d_sierra_sur;Sierra del Sur;;;;;;;;;;;;;x	
c_miahuatlan;Mihuatlán;;;;;;;;;;;;;x	
b_san_miguel_coatlan_OA;San Miguel Coatlán;;;;;;;;;;;;;x	
b_santa_catarina_cuixtla_OA;Santa Catarina Cuixtla;;;;;;;;;;;;;x	
c_yautepec;Yautepec;;;;;;;;;;;;;x	
b_san_carlos_yautepec_COA;San Carlos Yautepec;;;;;;;;;;;;;x	
b_nejapa_de_madero_OA;Nejapa de Madero;;;;;;;;;;;;;x	
b_san_juan_lajarcia_OA;San Juan Lajarcia;;;;;;;;;;;;;x	
b_san_jose_de_gracia_OA;San José de Gracia;;;;;;;;;;;;;x	
b_san_isidro_chihuiro_OA;San Isidro Chihuiro;;;;;;;;;;;;;x	
b_santiago_quiavigolo_OA;Santiago Quiavigoló;;;;;;;;;;;;;x	
b_santa_ana_tavela_OA;Santa Ana Tavela;;;;;;;;;;;;;x	
b_san_francisco_cahuacua_OA;San Francisco Cahuacua;;;;;;;;;;;;;x	
b_zapotlan_de_rio_OA;Zapotlán del Río;;;;;;;;;;;;;x	
b_santa_rosa_matagallinas_OA;Santa Rosa Matagallinas;;;;;;;;;;;;;x	
b_san_francisco_yocucundo_OA;San Francisco Yocucundo;;;;;;;;;;;;;x	
c_putla;Putla;;;;;;;;;;;;;x	
b_san_andres_chicahuaxtla_OA;San Andrés Chicahuaxtla;;;;;;;;;;;;;x	
b_san_pedro_amuzgos_OA;San Pedro Amuzgos;;;;;;;;;;;;;x	
b_santa_maria_ipalapa_OA;Santa María Ipalapa;;;;;;;;;;;;;x	
b_zocoteaca_de_leon_OA;Zocoteaca de León;;;;;;;;;;;;;x	
c_pochutla;Pochutla;;;;;;;;;;;;;x	
b_san_jose_chacalapa_OA;San José Chacalapa;;;;;;;;;;;;;x	
b_reyes_OA;Reyes;;;;;;;;;;;;;x	
b_guzman_OA;Guzmán;;;;;;;;;;;;;x	
b_san_andres_huaxaltepec_OA;San Andrés Huaxaltepec;;;;;;;;;;;;;x	
b_santo_domingo_armenta_OA;Santo Domingo Armenta;;;;;;;;;;;;;x	
b_santa_maria_huzololitlan_OA;Santa María Huzololitlán;;;;;;;;;;;;;x	
b_san_sebastian_ixcapa_OA;San Sebastián Ixcapa;;;;;;;;;;;;;x	
b_san_antonio_tepetlapa_OA;San Antonio Tepetlapa;;;;;;;;;;;;;x	
c_huatulco;Huatulco;;;;;;;;;;;;;x	
b_crucecitas_OA;Cruceritas;;;;;;;;;;;;;x	
b_san_miguel_del_puerto_OA;San Miguel del Puerto;;;;;;;;;;;;;x	
b_barra_copalita_OA;Barra Copalita;;;;;;;;;;;;;x	
b_san_isidro_apango_OA;San Isidro Apango;;;;;;;;;;;;;x	
b_piedra_de_moros_OA;Piedra de Moros;;;;;;;;;;;;;x	
b_arroyo_gonzalez_OA;Arroyo González;;;;;;;;;;;;;x	
b_bahia_san_agustin_OA;Bahía San Agustín;;;;;;;;;;;;;x	
c_juquila;Juquila;;;;;;;;;;;;;x	
b_san_mateo_sindihui_OA;San Mateo Sindihui;;;;;;;;;;;;;x	
b_san_juan_tamazola_OA;San Juan Tamazola;;;;;;;;;;;;;x	
b_san_juan_diuxi_OA;San Juan Diuxi;;;;;;;;;;;;;x	
b_san_andres_nuxino_OA;San Andrés Nuxinó;;;;;;;;;;;;;x	
b_san_francisco_jaltepetongo_OA;San Francisco Jaltepetongo;;;;;;;;;;;;;x	
b_magdalena_jaltepec_OA;Magdalena Jaltepec;;;;;;;;;;;;;x	
b_san_francisco_chindua_OA;San Francisco Chinduá;;;;;;;;;;;;;x	
c_teposcolula;Teposcolula;;;;;;;;;;;;;x	
b_san_juan_teposcolula_OA;San Juan Teposcolula;;;;;;;;;;;;;x	
b_san_pedro_y_san_pablo_teposcolula_OA;San Pedro y San Pablo Teposcolula;;;;;;;;;;;;;x	
b_san_pedro_nopala_OA;San Pedro Nopala;;;;;;;;;;;;;x	
b_villa_de_chilapa_de_diaz_OA;Villa de Chilapa de Díaz;;;;;;;;;;;;;x	
b_san_cristobal_suchixtlahuaca_OA;San Cristóbal Suchixtlahuaca;;;;;;;;;;;;;x	
c_juxtlahuaca;Juxtlahuaca;;;;;;;;;;;;;x	
b_san_sebastian_tecomaxtlahuaca_OA;San Sebastián Tecomaxtlahuaca;;;;;;;;;;;;;x	
b_silacayoapam_OA;Silacayoapam;;;;;;;;;;;;;x	
b_san_martin_peras_OA;San Martín Peras;;;;;;;;;;;;;x	
b_coicoyan_de_las_flores_OA;Coicoyán de las Flores;;;;;;;;;;;;;x	
b_san_miguel_tlacotepec_OA;San Miguel Tlacotepec;;;;;;;;;;;;;x	
b_san_miguel_ahuehuetitlan_OA;San Miguel Ahuehuetitlán;;;;;;;;;;;;;x	
b_calihuala_OA;Calihuala;;;;;;;;;;;;;x	
d_papaloapam;Papaloapam;;;;;;;;;;;;;x	
c_papaloapam;Papaloapam;;;;;;;;;;;;;x	
b_papaloapan_OA;Papaloapan;;;;;;;;;;;;;x	
c_coapam;Coapam;;;;;;;;;;;;;x	
b_santiago_choapam_OA;Santiago Choapam;;;;;;;;;;;;;x	
b_maria_lombardo_de_caso_OA;María Lombardo de Caso;;;;;;;;;;;;;x	
b_santiago_yaveo_OA;Santiago Yaveo;;;;;;;;;;;;;x	
b_totontepec_villa_de_morelos_OA;Totontepec Villa de Morelos;;;;;;;;;;;;;x	
b_santa_cruz_tierra_negra_OA;Santa Cruz Tierra Negra;;;;;;;;;;;;;x	
b_santiago_amatepec_OA;Santiago Amatepec;;;;;;;;;;;;;x	
d_chilapncingo;Chilpancingo;;;;;;;;;;;;;x	
b_mochitlan_GR;Mochitlán;;;;;;;;;;;;;x	
b_el_ocotito_GR;Ocotito;;;;;;;;;;;;;x	
b_mazatlan_GR;Mazatlán;;;;;;;;;;;;;x	
b_petaquillas_GR;Petaquillas;;;;;;;;;;;;;x	
b_amojileca_GR;Amojileca;;;;;;;;;;;;;x	
b_acahuizotla_GR;Acahuizotla;;;;;;;;;;;;;x	
c_tlacotepec;Tlacotepec;;;;;;;;;;;;;x	
b_tlacotepec_GR;Tlacotepec;;;;;;;;;;;;;x	
b_acatlan_del_rio_GR;Acatlán del Río;;;;;;;;;;;;;x	
b_tlacotenco_GR;Tlacotengo;;;;;;;;;;;;;x	
b_chichiltepec_GR;Chichiltepec;;;;;;;;;;;;;x	
b_ixtayotla_GR;Ixtayotla;;;;;;;;;;;;;x	
b_el_caracol_GR;Caracol;;;;;;;;;;;;;x	
b_puerto_del_varal_GR;Puerto del Varal;;;;;;;;;;;;;x	
b_chilpancinguito_GR;Chilpancinguito;;;;;;;;;;;;;x	
c_zumpango;Zumpango;;;;;;;;;;;;;x	
b_mezcala_GR;Mezcala;;;;;;;;;;;;;x	
b_axaxacualco_GR;Axaxacualco;;;;;;;;;;;;;x	
b_la_organera_GR;La Organera;;;;;;;;;;;;;x	#Z.A.
b_tlanipatla_GR;Tlanipatla;;;;;;;;;;;;;x	
b_tlamamacan_GR;Tlamamacan;;;;;;;;;;;;;x	
c_tixtla;Tixtla;;;;;;;;;;;;;x	
b_tula_del_rio_GR;Tula del Río;;;;;;;;;;;;;x	
b_san_juan_totocintla_GR;San Juan Totocintla;;;;;;;;;;;;;x	
b_zotoltilan_GR;Zotoltitlán;;;;;;;;;;;;;x	
b_hueyitlalpan_GR;Hueyitlalpan;;;;;;;;;;;;;x	
b_san_agustin_ostotipan_GR;San Agustín Ostotipan;;;;;;;;;;;;;x	
c_chilapa;Chilapa;;;;;;;;;;;;;x	#Chilapa, quechutelnango
b_quechultenango_GR;Quechultenango;;;;;;;;;;;;;x	
b_mochitlan_GR;Mochitlán;;;;;;;;;;;;;x	
b_ayahualulco_GR;Ayahualulco;;;;;;;;;;;;;x	
b_pantitlan_GR;Pantitlán;;;;;;;;;;;;;x	
b_hueycantenango_GR;Hueycantenango;;;;;;;;;;;;;x
b_coaquimixco_GR;Coaquimixco;;;;;;;;;;;;;x	
b_tlacoaxtla_GR;Tlacoaxtla;;;;;;;;;;;;;x	
d_iguala;Iguala;;;;;;;;;;;;;x	
b_tepecoacuilco_de_trujano_GR;Tepecoacuilco de Trujano;;;;;;;;;;;;;x	
b_san_miguel_tecuixlapan_GR;San Miguel Tecuixlapan;;;;;;;;;;;;;x	
b_san_juan_tetelcingo_GR;San Juan Tetelcingo;;;;;;;;;;;;;x	
b_metlapa_GR;Metlapa;;;;;;;;;;;;;x	
b_san_agustin_oapan_GR;San Agustín Oapán;;;;;;;;;;;;;x	
b_apipiculco_GR;Apipiculco;;;;;;;;;;;;;x	
c_teloloapan;Teloloapan;;;;;;;;;;;;;x	
b_apaxtla_de_castrejon_GR;Apaxtla de Castrejón;;;;;;;;;;;;;x	
b_acapetlahuaya_GR;Acapetlahuaya;;;;;;;;;;;;;x	
b_ixcapuzalco_GR;Ixcapuzalco;;;;;;;;;;;;;x	
b_coatepec_costales_GR;Coatepec Costales;;;;;;;;;;;;;x	
b_tlalchapa_GR;Tlalchapa;;;;;;;;;;;;;x	
b_otlatepec_GR;Otlatepec;;;;;;;;;;;;;x	
c_taxco;Taxco;;;;;;;;;;;;;x	
b_pilcaya_GR;Pilcaya;;;;;;;;;;;;;x	
b_tetipac_GR;Tetipac;;;;;;;;;;;;;x	
b_acamixtla_GR;Acamixtla;;;;;;;;;;;;;x	
b_acuitlapan_GR;Acuitlapan;;;;;;;;;;;;;x	
b_san_gregorio_GR;San Gregorio;;;;;;;;;;;;;x	
b_noxtepec_GR;Noxtepec;;;;;;;;;;;;;x	
c_atenango_del_rio;Atenango del Río;;;;;;;;;;;;;x	
b_san_miguel_de_las_palmas_GR;San Miguel de las Palmas;;;;;;;;;;;;;x	
b_santiago_tlamazacapa_GR;Santiago Tlamazacapa;;;;;;;;;;;;;x	
d_sierra_mixteca;Sierra Mixteca;;;;;;;;;;;;;x	
c_tlapa;Tlapa;;;;;;;;;;;;;x	
b_atlamancingo_del_monte_GR;Atlamancingo del Monte;;;;;;;;;;;;;x	
b_atlixtac_GR;Atlixtac;;;;;;;;;;;;;x	
b_xalpatlahuac_GR;Xalpatláhuac;;;;;;;;;;;;;x	
b_zapotitlan_tablas_GR;Zapotitlán Tablas;;;;;;;;;;;;;x	
b_san_juan_bautista_coapala_GR;San Juan Bautista Coapala;;;;;;;;;;;;;x	
b_ixtlahuazaca_GR;Ixtlahuazaca;;;;;;;;;;;;;x	
c_olinala;Olinalá;;;;;;;;;;;;;x	
b_cualac_GR;Cualac;;;;;;;;;;;;;x	
b_xochihuehuetlan_GR;Xochihuehuetlan;;;;;;;;;;;;;x	
b_san_miguel_tlaltepexi;San Miguel Tlaltepexi;;;;;;;;;;;;;x	
c_alcozauca;Alcozauca;;;;;;;;;;;;;x	
b_alcozauca_de_guerrero_GR;Alcozauca de Guerrero;;;;;;;;;;;;;x	
b_tlalixtaquilla_GR;Tlalixtaquilla;;;;;;;;;;;;;x	
b_tecoyame_de_guadalupe_GR;Tecoyame de Guadalupe;;;;;;;;;;;;;x	
b_xonacatlan_GR;Xonacatlán;;;;;;;;;;;;;x	
c_acatepec;Acatepec;;;;;;;;;;;;;x	
b_acatepec_montana_GR;Acatepec Montaña;;;;;;;;;;;;;x	
b_tlacoapa_GR;Tlacoapa;;;;;;;;;;;;;x	
b_san_lucas_teocuitlapa_GR;San Lucas Teocuitlapa;;;;;;;;;;;;;x	
b_barranca_dulce_GR;Barranca Dulce;;;;;;;;;;;;;x	
b_zilacayota_GR;Zilacayota;;;;;;;;;;;;;x	
b_zoquitlan_GR;Zoquitlán;;;;;;;;;;;;;x	
b_zontecomapa_GR;Zontecomapa;;;;;;;;;;;;;x	
c_cochoapa;Cochoapa;;;;;;;;;;;;;x	
b_cochoapa_el_grande_GR;Cochoapa el Grande;;;;;;;;;;;;;x	
b_malinaltepec_GR;Malinaltepec;;;;;;;;;;;;;x	
b_lomayozatl_GR;Lomayozatl;;;;;;;;;;;;;x	
b_huexoapa_GR;Huexoapa;;;;;;;;;;;;;x	
b_petlakalansingo_GR;Petlakalansingo;;;;;;;;;;;;;x	
b_san_rafael_MONTANA_GR;San Rafael;;;;;;;;;;;;;x	
b_iliatenco_GR;Iliatenco;;;;;;;;;;;;;x	
b_cuatzoquitengo_GR;Cuatzoquitengo;;;;;;;;;;;;;x	
d_costa_chica_guerrero;Costa Chica Guerrerense;;;;;;;;;;;;;x	
b_igualapa_GR;Igualapa;;;;;;;;;;;;;x	
b_tlacoachistlahuaca_GR;Tlacoachistlahuaca;;;;;;;;;;;;;x	
b_huajintepec_GR;Huajintepec;;;;;;;;;;;;;x	
b_huixtepec_GR;Huixtepec;;;;;;;;;;;;;x	
b_cochoapa_GR;Cochoapa;;;;;;;;;;;;;x	
b_quetzalapa_GR;Quetzalapa;;;;;;;;;;;;;x	
c_cuajinicuilapa;Cuajinicualapa;;;;;;;;;;;;;x	
b_cuautepec_GR;Cuautepec;;;;;;;;;;;;;x	
b_alto_de_ventura_GR;Alto de Ventura;;;;;;;;;;;;;x	
b_san_nicolas_CCH_GR;San Nicolás;;;;;;;;;;;;;x	
b_punta_maldonado_GR;Punta Maldonado;;;;;;;;;;;;;x	
c_ayutla;Ayutla;;;;;;;;;;;;;x	
b_san_luis_acatlan_GR;San Luis Acatlán;;;;;;;;;;;;;x	
b_azoyu_GR;Azoyú;;;;;;;;;;;;;x	
b_arcelia_del_progreso_GR;Arcelia del Progreso;;;;;;;;;;;;;x	
b_jolotichan_GR;Jolotichán;;;;;;;;;;;;;x	
b_tlaxcalixtlahuaca_GR;Tlaxcalixtlahuaca;;;;;;;;;;;;;x	
c_san_marcos_GR;San Marcos;;;;;;;;;;;;;x	
b_santo_domingo_SM_GR;Santo Domingo;;;;;;;;;;;;;x	
b_llano_de_la_puerta_GR;Llano de la Puerta;;;;;;;;;;;;;x	
b_bella_vista_papagayo_GR;Bella Vista Papagayo;;;;;;;;;;;;;x	
b_tecomate_nanchal_GR;Tecomate Nanchal;;;;;;;;;;;;;x	
b_el_cocoyult_GR;El Cocoyult;;;;;;;;;;;;;x	
b_el_tejoruco_GR;El Tejoruco;;;;;;;;;;;;;x	
b_agua_zarca_de_la_pena_GR;Agua Zarca de la Peña;;;;;;;;;;;;;x	
c_tierra_colorada;Tierra Colorada;;;;;;;;;;;;;x	
b_tecoanapa_GR;Tecoanapa;;;;;;;;;;;;;x	
b_chacoanapa_de_los_bravos_GR;Chacoanapa de los Bravos;;;;;;;;;;;;;x	
b_amatepec_GR;Amatepec;;;;;;;;;;;;;x	
b_san_juan_del_reparo_GR;San Juan del Reparo;;;;;;;;;;;;;x	
b_alto_del_camaron_GR;Alto del Camarón;;;;;;;;;;;;;x	
b_dos_arroyos_GR;Dos Arroyos;;;;;;;;;;;;;x	
d_acapulco;Acapulco;;;;;;;;;;;;;x	
b_san_pedro_las_playas_GR;San Pedro de las Playas;;;;;;;;;;;;;x	
b_la_roqueta_GR;La Roqueta;;;;;;;;;;;;;x	
b_puerto_marques_GR;Puerto Marqués;;;;;;;;;;;;;x	
b_tixtlancingo_GR;Tixtlancingo;;;;;;;;;;;;;x	
d_costa_grande;Costa Grande;;;;;;;;;;;;;x	
c_coyuca;Coyuca;;;;;;;;;;;;;x	
b_san_nicolas_de_las_playas_GR;San Nicolás de las Playas;;;;;;;;;;;;;x	
b_san_isidro_GR;San Isidro;;;;;;;;;;;;;x	
b_tixlancingo_GR;Tixlancingo;;;;;;;;;;;;;x	
b_bajos_del_ejido_GR;Bajo del Ejido;;;;;;;;;;;;;x	
b_san_salvador_de_las_pozas_GR;San Salvador de las Pozas;;;;;;;;;;;;;x	
b_aguas_blancas_GR;Aguas Blancas;;;;;;;;;;;;;x	
b_tepetixtla_GR;Tepetixtla;;;;;;;;;;;;;x	
c_atoyac;Atoyac;;;;;;;;;;;;;x	
b_zacualpan_GR;Zacualpan;;;;;;;;;;;;;x	
b_san_jeronimo_de_juarez_GR;San Jerónimo de Juárez;;;;;;;;;;;;;x	
b_santiago_ATY_GR;Santiago;;;;;;;;;;;;;x	
b_san_andres_de_la_cruz_GR;San Andrés de la Cruz;;;;;;;;;;;;;x	
b_san_vicente_de_benitez_GR;San Vicente de Benítez;;;;;;;;;;;;;x	
b_la_y_griega_GR;La Y Griega;;;;;;;;;;;;;x	
b_arenal_de_alvarez_GR;Arenal de Álvarez;;;;;;;;;;;;;x	
b_san_luis_san_pedro_GR;San Luis San Pedro;;;;;;;;;;;;;x	
b_nuxco_GR;Nuxco;;;;;;;;;;;;;x	
b_tetitlan_GR;Tetitlán;;;;;;;;;;;;;x	
b_ixtapa_zihuatanejo_GR;Ixtapa-Zihuatanejo;;;;;;;;;;;;;x	
c_petatlan;Petatlán;;;;;;;;;;;;;x	
b_palos_blancos_GR;Palos Blancos;;;;;;;;;;;;;x	
b_san_jeronimito_GR;San Jeronimito;;;;;;;;;;;;;x	
b_coyuquita_norte_GR;Coyuquita del Norte;;;;;;;;;;;;;x	
b_coyuquita_sur_GR;Coyuquita del Sur;;;;;;;;;;;;;x	
b_potrerillos_GR;Potrerillos;;;;;;;;;;;;;x	
b_ocote_de_peregrino_GR;Ocote de Peregrino;;;;;;;;;;;;;x	
b_arroyo_seco_GR;Arroyo Seco;;;;;;;;;;;;;x	
c_coahuayutla;Coahuayutla;;;;;;;;;;;;;x	
b_coahuayutla_de_jose_maria_izazaga_GR;Coahuayutla de José María Izazaga;;;;;;;;;;;;;x	
b_cuauhtemoc_GR;Cuauhtémoc;;;;;;;;;;;;;x	
b_zitlala_GR;Zitlala;;;;;;;;;;;;;x	
b_olivares_GR;Olivares;;;;;;;;;;;;;x	
b_zopilote_GR;Zopilote;;;;;;;;;;;;;x	
b_platanillo_GR;Platanillo;;;;;;;;;;;;;x	
b_guadaluo;Guadaluo;;;;;;;;;;;;;x	 #########################I might have made a mistake when researching this place. There's certainly no "Guadaluo" in Guerrero, perhaps I was thinking in Guadalupe and I mistyped.
d_tierra_caliente_guerrero;Tierra Caliente Guerrerense;;;;;;;;;;;;;x	
b_amuco_de_la_reforma_GR;Amuco de la Reforma;;;;;;;;;;;;;x	
b_san_juan_chamacua_GR;San Juan Chamacua;;;;;;;;;;;;;x	
b_paso_de_arena_GR;Paso de Arena;;;;;;;;;;;;;x	
b_patambo_GR;Patambo;;;;;;;;;;;;;x	
b_taretaro_GR;Tarétaro;;;;;;;;;;;;;x	
b_santa_teresa_GR;Santa Teresa;;;;;;;;;;;;;x	
b_pineda_GR;Pineda;;;;;;;;;;;;;x	
c_zirandaro;Zirándaro;;;;;;;;;;;;;x	
b_zirandaro_de_los_chavez_GR;Zirándaro de los Chávez;;;;;;;;;;;;;x	
b_aratichanguio_GR;Aratichanguío;;;;;;;;;;;;;x	
b_la_calera_GR;La Calera;;;;;;;;;;;;;x	
b_san_rafael_GR;San Rafael;;;;;;;;;;;;;x	
b_hacienda_vieja_GR;Hacienda Vieja;;;;;;;;;;;;;x	
c_ajuchitlan;Ajuchitlán;;;;;;;;;;;;;x	
b_changata_GR;Changata;;;;;;;;;;;;;x	
b_corral_falso_GR;Corral Falso;;;;;;;;;;;;;x	
b_villa_nicolas_bravo_GR;Villa Nicolás Bravo;;;;;;;;;;;;;x	
b_san_cristobal_GR;San Cristóbal;;;;;;;;;;;;;x	
b_san_jeronimo_el_grande_GR;San Jerónimo el Grande;;;;;;;;;;;;;x	
b_canton_de_guerrero_GR;Cantón de Guerrero;;;;;;;;;;;;;x	
c_pungarabato;Pungarabato;;;;;;;;;;;;;x	
b_arcelia_GR;Arcelia;;;;;;;;;;;;;x	
b_tlachapa_GR;Tlachapa;;;;;;;;;;;;;x	
b_tanganhuato_GR;Tanganhuato;;;;;;;;;;;;;x	
b_san_jose_poliutla_GR;San José Poliutla;;;;;;;;;;;;;x	
b_san_antonio_de_las_huertas_GR;San Antonio de las Huertas;;;;;;;;;;;;;x	
b_nueva_guerrero_GR;Nuevo Guerrero;;;;;;;;;;;;;x	
c_cutzamala;Cutzamala;;;;;;;;;;;;;x	
b_zacapuato_GR;Zacapuato;;;;;;;;;;;;;x	
b_tamacuaro_GR;Tamácuaro;;;;;;;;;;;;;x	
b_arroyo_grande_GR;Arroyo Grande;;;;;;;;;;;;;x	
b_nuevo_galeana_GR;Nuevo Galeana;;;;;;;;;;;;;x	
#####Oaxaca y Guerrero
PROV2655;Tlataya;;;;;;;;;;;;;x
PROV2656;Tenancingo;;;;;;;;;;;;;x
PROV2657;Valle de Bravo;;;;;;;;;;;;;x
PROV2658;Ixtlahuaca;;;;;;;;;;;;;x
PROV2659;Ecatepec;;;;;;;;;;;;;x
PROV2660;Chimalhuacán;;;;;;;;;;;;;x
PROV2661;Jojutla;;;;;;;;;;;;;x
PROV2662;Cuautla;;;;;;;;;;;;;x
PROV2663;Mezquital;;;;;;;;;;;;;x
PROV2664;Tulancingo;;;;;;;;;;;;;x
PROV2665;Tlatlauquitepec;;;;;;;;;;;;;x
PROV2666;Serdán;;;;;;;;;;;;;x
PROV2667;Cholula;;;;;;;;;;;;;x
PROV2668;Atlixco;;;;;;;;;;;;;x
PROV2669;Huachinango;;;;;;;;;;;;;x
PROV2670;Izúcar;;;;;;;;;;;;;x
d_tejupilco;Tejupilco;;;;;;;;;;;;;x	
b_palmar_chico_MX;Palmar Chico;;;;;;;;;;;;;x	
b_san_juan_acatitlan_MX;San Juan Acatitlán;;;;;;;;;;;;;x	
b_bejucos_MX;Bejucos;;;;;;;;;;;;;x	
c_tlataya;Tlataya;;;;;;;;;;;;;x	
b_san_pedro_limon_MX;San Pedro Limón;;;;;;;;;;;;;x	
b_almoloya_de_alquisiras_MX;Almoloya de Alquisiras;;;;;;;;;;;;;x	
b_zacualpan_MX;Zacualpan;;;;;;;;;;;;;x	
b_ancon_de_los_curieles_MX;Ancón de los Curieles;;;;;;;;;;;;;x	
b_san_mateo_atenco_MX;San Mateo Atenco;;;;;;;;;;;;;x	
b_san_miguel_zinacantepec_MX;San Miguel Zinacantepec;;;;;;;;;;;;;x	
b_villa_cuauhtemoc_MX;Villa Cuauhtémoc;;;;;;;;;;;;;x	
b_santa_maria_atarasquillo_MX;Santa María Atarasquillo;;;;;;;;;;;;;x	
c_valle_de_bravo;Valle de Bravo;;;;;;;;;;;;;x	
b_valle_de_bravo_MX;Valle de Bravo;;;;;;;;;;;;;x	
b_colorines_MX;Colorines;;;;;;;;;;;;;x	
b_san_jeronimo_totoltepec_villa_de_allende_MX;San Jerónimo Totoltepec Villa de Allende;;;;;;;;;;;;;x	
b_zacazonapan_MX;Zacazonapan;;;;;;;;;;;;;x	
b_amanalco_de_becerra_MX;Amanalco de Becerra;;;;;;;;;;;;;x	
b_nuevo_santo_tomas_de_los_platanos_MX;Nuevo Santo Tomás de los Plátanos;;;;;;;;;;;;;x	
b_santa_maria_pipioltepec_MX;Santa María Pipioltepec;;;;;;;;;;;;;x	
b_otzoloapan_MX;Otzoloapan;;;;;;;;;;;;;x	
c_ixtlahuaca;Ixtlahuaca;;;;;;;;;;;;;x	
b_ixtlahuaca_de_rayon_MX;Ixtlahuaca;;;;;;;;;;;;;x	
b_los_banos_MX;Los Baños;;;;;;;;;;;;;x	
b_san_felipe_del_progreso_MX;San Felipe del Progreso;;;;;;;;;;;;;x	
b_villa_victoria_MX;Villa Victoria;;;;;;;;;;;;;x	
b_santa_cruz_tepexpan_MX;Santa Cruz Tepexpan;;;;;;;;;;;;;x	
b_san_lorenzo_toxico_MX;San Loreno Tóxico;;;;;;;;;;;;;x	
b_san_jeronimo_ixtapantongo_MX;San Jerónimo Ixtapantongo;;;;;;;;;;;;;x	
b_san_lorenzo_tlacotepec_MX;San Lorenzo Tlacotepec;;;;;;;;;;;;;x	
c_tenancingo;Tenancingo;;;;;;;;;;;;;x	
b_coatepec_harinas_MX;Coatepec Harinas;;;;;;;;;;;;;x	
b_santa_ana_ixtlahuatzingo_MX;Santa Ana Ixtlahuatzingo;;;;;;;;;;;;;x	
b_malinalco_MX;Malinalco;;;;;;;;;;;;;x	
b_villa_de_guerrero_MX;Villa de Guerrero;;;;;;;;;;;;;x	
b_zumpahuacan_MX;Zumpahuacan;;;;;;;;;;;;;x	
b_chalma_MX	c_toluca;Chalma;;;;;;;;;;;;;x
d_morelos;Morelos;;;;;;;;;;;;;x	
b_huitzilac_MRS;Huitzilac;;;;;;;;;;;;;x	
b_tres_marias_MRS;Tres Marías;;;;;;;;;;;;;x	
b_coajomulco_MRS;Coajomulco;;;;;;;;;;;;;x	
b_xochitepec_MRS;Xochitepec;;;;;;;;;;;;;x	
c_cuautla;Cuautla;;;;;;;;;;;;;x	
b_ciudad_ayala_MRS;Ciudad Ayala;;;;;;;;;;;;;x	
b_atlatlahucan_MRS;Atlatlahucan;;;;;;;;;;;;;x	
b_axochiapan_MRS;Axochiapan;;;;;;;;;;;;;x	
b_oacacalco_MRS;Oacacalco;;;;;;;;;;;;;x	
b_yecapixtla_MRS;Yecapixtla;;;;;;;;;;;;;x	
b_tetela_del_volcan_MRS;Tetela del Volcán;;;;;;;;;;;;;x	
c_jojutla;Jojutla;;;;;;;;;;;;;x	
b_jojutla_de_juarez_MRS;Jojutla de Juárez;;;;;;;;;;;;;x	
b_puente_de_ixtla_MRS;Puente de Ixtla;;;;;;;;;;;;;x	
b_tlaquiltenango_MRS;Tlaquiltenango;;;;;;;;;;;;;x	
b_tequesquitengo_MRS;Tequesquitengo;;;;;;;;;;;;;x	
b_alpuyeca_MRS;Alpuyeca;;;;;;;;;;;;;x	
