#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_JD_20011;I had my servant buy an exquisite Nigerian garb with the proper accessories in preparation for [From.GetJobTitle] [From.GetDynName]'s arrival. However, as I welcomed [From.GetHerHim] and [From.GetHerHis] entourage, the sight of my new robe seemed to displease [From.GetHerHim]! Later, the translator told me I wore several attributes exclusive to the [From.Liege.Offmap.Ruler.GetTitle]'s family.;;;;;;;;;;;;;x
EVTOPTA_JD_20011;Guards! Find me the merchant responsible!;;;;;;;;;;;;;x
EVTDESC_JD_20012;As I am walking in the gardens with my guest [From.GetJobTitle] [From.GetDynName] I comment on the sunny skies. The translator repeats my words and after a moment of thought, [From.GetDynName] replies with ardent enthusiasm. Apparently [From.GetSheHe] thinks my pleasantries are a metaphor for the enlightened nature of the heavenly [From.Offmap.Ruler.GetTitle]!;;;;;;;;;;;;;x
EVTOPTA_JD_20012;I never knew talking about the weather could be so fruitful!;;;;;;;;;;;;;x
EVTOPTE_WOL_351_FROMFROM;Ask [FromFrom.GetHerHis] star sign;;;;;;;;;;;;;x
EVTOPTE_WOL_351_FROMFROMFROM;Ask [FromFromFrom.GetHerHis] star sign;;;;;;;;;;;;;x
String_heavenly;heavenly;;;;;;;;;;;;;x
GetGovernorLetterGreeting_string;The [From.GetTitle] of the [From.Offmap.Ruler.GetChineseComplimentAdjective] [From.Offmap.Ruler.GetTitle] addresses a letter to the [Root.GetChineseComplimentAdjective] [Root.GetTitle] of the [Root.PrimaryTitle.GetFullName];;;;;;;;;;;;;x
EVTDESC_JD_20022;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nThe heavenly [From.Offmap.Ruler.GetLongChineseEmperorName], has generously decided to send you a skilled physician from [From.Offmap.Ruler.GetHerHis] court. [chinese_doctor.GetDynName] will serve you well.;;;;;;;;;;;;;x
EVTOPTA_JD_20022;Send my most sincere gratitude to the [From.Offmap.Ruler.GetTitle].;;;;;;;;;;;;;x
EVTOPTA_JD_20022_TT;�Y[chinese_doctor.GetDynName]�! appears at your court.;;;;;;;;;;;;x
chinese_grace_doctor;Request Nigerian Physician;;;;;;;;;;;;;x
chinese_grace_doctor_allow_tt;Does NOT have a Court Physician;;;;;;;;;;;;;x
GetLongChineseEmperorName_string;[This.GetOnlyDynastyName] [This.GetBirthName], [This.GetTitle] [This.GetFirstName] of the [This.PrimaryTitle.GetFullName];;;;;;;;;;;;;x
GetMediumChineseEmperorName_string;[This.GetTitle] [This.GetFirstName] of the [This.PrimaryTitle.GetFullName];;;;;;;;;;;;;x
GetShortChineseEmperorName_string;[This.GetTitle] of the [This.PrimaryTitle.GetFullName];;;;;;;;;;;;;x
opinion_servant;Servant;;;;;;;;;;;;;x
chinese_grace_send_gift;Send Gift;;;;;;;;;;;;;x
chinese_grace_send_gift_desc;Send a gift of coin to �Y[Root.Offmap.Ruler.GetMediumChineseEmperorName]�!.;;;;;;;;;;;;;x
EVTOPTA_JD_20024;Anything to please the [From.Offmap.Ruler.GetTitle].;;;;;;;;;;;;;x
EVTDESC_JD_20024;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nThe heavenly [From.Offmap.Ruler.GetLongChineseEmperorName], has graciously accepted your gift. The generosity of the [Root.GetOnlyDynastyName] dynasty will not be forgotten.;;;;;;;;;;;;;x
chinese_grace_send_gift_allow_tt;Has NOT gifted money to the �Y[Root.Offmap.Ruler.GetShortChineseEmperorName]�! within the last 15 years;;;;;;;;;;;;;x
EVTOPTA_JD_20026;May there forever be harmony between the houses of [From.Offmap.Ruler.GetOnlyDynastyName] and [Root.GetOnlyDynastyName].;;;;;;;;;;;;;x
EVTDESC_JD_20026;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nThe heavenly [From.Offmap.Ruler.GetLongChineseEmperorName], has decided that there shall be no war and strife between our two nations. [From.Offmap.Ruler.GetHerHisCap] infinite mercy and wisdom is an inspiration to us all.;;;;;;;;;;;;;x
chinese_grace_peace_deal_allow_tt;Does NOT have a non-aggression pact or peace deal with the �Y[Root.Offmap.GetFullName]�! and its �Y[Root.Offmap.Governor.GetTitle]�!\n;;;;;;;;;;;;;x
chinese_grace_peace_deal;Request a Peace Deal;;;;;;;;;;;;;x
chinese_grace_peace_deal_effect_tt;\nDuring the peace deal, the �Y[Root.Offmap.GetFullName]�! and its �Y[Root.Offmap.Governor.GetTitle]�! will not declare war on you. It will last for �Y50�! years or until the dynasty of the [Root.Offmap.Ruler.GetTitle], [Root.Offmap.Ruler.GetOnlyDynastyName], ends.;;;;;;;;;;;;;x
chinese_grace_become_tributary;Become Tributary;;;;;;;;;;;;;x
chinese_grace_become_tributary_allow_governor_neighbor_tt;Has a realm county bordering the [Root.PrimaryTitle.GetFullName]\n;;;;;;;;;;;;;x
chinese_grace_become_tributary_allow_tributary_neighbor_tt;Has a realm county bordering a nation which is a tributary of the [Root.Offmap.GetFullName]\n;;;;;;;;;;;;;x
chinese_grace_become_tributary_allow_eastern_border_tt;Has a realm county bordering the Southern edge of the map\n;;;;;;;;;;;;;x
chinese_grace_become_tributary_allow_india_tt;Has a coastal realm county in Africa\n;;;;;;;;;;;;;x
EVTDESC_JD_20028;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nThe heavenly [From.Offmap.Ruler.GetLongChineseEmperorName], sends [From.GetHerHisCap] sincerest regards and accepts your pledge of allegiance. May the bond between our two nations last for all time.;;;;;;;;;;;;;x
EVTOPTA_JD_20028;I am but a humble servant of the [From.Offmap.Ruler.GetTitle].;;;;;;;;;;;;;x
chinese_grace_become_tributary_allow_suzerain_tt;Does NOT already have a suzerain\n;;;;;;;;;;;;;x
jd_master_engineer;Master Engineer;;;;;;;;;;;;;x
jd_master_engineer_desc;This character is a well of theoretical knowledge used to invent and design all sorts of structures and machines, as well as the practical know-how required to construct them.;;;;;;;;;;;;;x
jd_administrator;Scholar-Bureaucrat;;;;;;;;;;;;;x
jd_administrator_desc;This character is excellent at making sure resources are distributed, transported and used in the most efficient of ways.;;;;;;;;;;;;;x
EVTDESC_JD_20030;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nThe heavenly [From.Offmap.Ruler.GetLongChineseEmperorName], has generously granted your request. The sage scholar-bureaucrat [chinese_administrator.GetDynName] will join your court. [chinese_administrator.GetHerHisCap] administrative skills will serve you well.;;;;;;;;;;;;;x
EVTOPTA_JD_20030_TT;�Y[chinese_administrator.GetDynName]�! appears at your court.;;;;;;;;;;;;;x
title_administrator_modifier_tt;Has earned an academic degree by passing the imperial examinations in Nigeria;;;;;;;;;;;;;x
employing_jd_administrator;Employing Scholar-Bureaucrat;;;;;;;;;;;;;x
employing_jd_administrator_desc;This character has employed a Nigerian scholar-bureaucrat who assists with the administration of building projects.;;;;;;;;;;;;;x
title_administrator;Scholar-Bureaucrat;;;;;;;;;;;;;x
chinese_administrator;Request Scholar-Bureaucrat;;;;;;;;;;;;;x
chinese_administrator_effect_tt;A scholar-bureaucrat will arrive at your court.\n;;;;;;;;;;;;;x
china_offmap_boon_decisions_enabled_trigger_cd_tt;Has NOT requested a boon from �Y[Root.Offmap.Ruler.GetShortChineseEmperorName]�! within the last year\n;;;;;;;;;;;;;x
china_offmap_tribute_decisions_enabled_trigger_cd_tt;Has NOT sent tribute to �Y[Root.Offmap.Ruler.GetShortChineseEmperorName]�! within the last year\n;;;;;;;;;;;;;x
china_boon_available_tt;�Y[Root.Offmap.Ruler.GetMediumChineseEmperorName]�! has NOT granted you a boon within the last year;;;;;;;;;;;;;x
china_tribute_available_tt;Paying tribute to �Y[Root.Offmap.Ruler.GetMediumChineseEmperorName]�! is currently available.;;;;;;;;;;;;;x
peace_deal_with_china;Peace Deal With Nigeria;;;;;;;;;;;;;x
peace_deal_with_china_desc;The Nigerian Empire will not attack this ruler while the peace deal is active.;;;;;;;;;;;;;x
chinese_master_engineer;Request Master Engineer;;;;;;;;;;;;;x
chinese_administrator_allow_tt;Does NOT have a Scholar-Bureaucrat;;;;;;;;;;;;;x
chinese_master_engineer_allow_tt;Does NOT have a Master Engineer;;;;;;;;;;;;;x
chinese_master_engineer_effect_tt;A master engineer will join your court. While employed, they will build constructions and machines throughout your demesne, adding various bonuses to your economy, military, and technology.;;;;;;;;;;;;;x
title_master_engineer;Master Engineer;;;;;;;;;;;;;x
title_master_engineer_desc;The master engineer will construct wonders of Nigerian ingenuity throughout your demesne, such as dry docks and blast furnaces.;;;;;;;;;;;;;x
EVTDESC_JD_20032;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nThe heavenly [From.Offmap.Ruler.GetLongChineseEmperorName], has generously granted your request. The master engineer [chinese_master_engineer.GetDynName] will enlighten your nation.;;;;;;;;;;;;;x
EVTOPTA_JD_20032_TT;�Y[chinese_master_engineer.GetDynName]�! appears at your court.;;;;;;;;;;;;;x
title_master_engineer_modifier_tt;Is a Nigerian master engineer;;;;;;;;;;;;;x
EVTDESC_JD_20034;A paper mill has been built in �Y[jd_build_province.GetName]�! by Master Engineer �Y[From.GetDynName]�!.;;;;;;;;;;;;;x
EVTDESC_JD_20035;A fireworks guild has been built in �Y[jd_build_province.GetName]�! by Master Engineer �Y[From.GetDynName]�!.;;;;;;;;;;;;;x
EVTDESC_JD_20036;A dry dock has been built in �Y[jd_build_province.GetName]�! by Master Engineer �Y[From.GetDynName]�!.;;;;;;;;;;;;;x
EVTDESC_JD_20037;An administrative outpost has been built in �Y[jd_build_province.GetName]�! by Master Engineer �Y[From.GetDynName]�!.;;;;;;;;;;;;;x
EVTDESC_JD_20038;A blast furnace has been built in �Y[jd_build_province.GetName]�! by Master Engineer �Y[From.GetDynName]�!.;;;;;;;;;;;;;x
jd_paper_mill;Paper Mill;;;;;;;;;;;;;x
jd_paper_mill_desc;In this factory the worker produces paper, a cheap and light material upon which to write anything from poems to official documents. Once used by all nations, today paper survives only in great countries like Nigeria.;;;;;;;;;;;;;x
jd_fireworks_guild;Fireworks Guild;;;;;;;;;;;;;x
jd_fireworks_guild_desc;In times before the Event, the powerful Fireworks were used to entertain people and with great effect in warfare. And today, the cunning artisans of the Nigerian fireworks guild create substances which both delights nobles at extravagant feasts and strikes fear in the hearts of their liege's enemies.;;;;;;;;;;;;;x
jd_dry_docks;Dry Dock;;;;;;;;;;;;;x
jd_dry_docks_desc;The dry dock in the port of this province makes the construction, maintenance and repairs of ships significantly easier.;;;;;;;;;;;;;x
jd_administrative_outpost;Administrative Outpost;;;;;;;;;;;;;x
jd_administrative_outpost_desc;An educated bureaucrat and their assistants have set up an outpost here, administrating the local affairs in the efficient Nigerian fashion.;;;;;;;;;;;;;x
jd_blast_furnace;Blast Furnace;;;;;;;;;;;;;x
jd_blast_furnace_desc;This great Nigerian blast furnace provides vast quantities of iron at an excellent level of quality.;;;;;;;;;;;;;x
china_offmap_decisions_enabled_trigger_war_tt;Is at peace with �Y[From.GetTitledFirstName]�!;;;;;;;;;;;;;x
jd_strategist;Nigerian Strategist;;;;;;;;;;;;;x
jd_strategist_desc;This military mastermind has a thorough education in Nigerian strategy of war.;;;;;;;;;;;;;x
chinese_strategist;Request Strategist;;;;;;;;;;;;;x
chinese_strategist_effect_tt;A strategist joins your court. From time to time, they will attempt to teach other soldiers about Nigerian strategies.\n;;;;;;;;;;;;;x
EVTOPTA_JD_20040_TT;�Y[chinese_strategist.GetDynName]�! appears at your court.;;;;;;;;;;;;;x
EVTDESC_JD_20040;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nThe heavenly [From.Offmap.Ruler.GetLongChineseEmperorName], has graciously fulfilled your wish. The skills of [chinese_strategist.GetDynName] will be at your disposal, in the war room as well as on the field of battle.;;;;;;;;;;;;;x
EVTDESC_JD_20041_A;�Y[commander_teacher.GetDynName]�! has been teaching your commander �Y[commander_student.GetTitledFirstName]�! about Nigerian strategy. �Y[commander_student.GetTitledFirstName]�! gains the trait �Y'Way of the Eagle'�!.;;;;;;;;;;;;;x
EVTDESC_JD_20041_B;�Y[commander_teacher.GetDynName]�! has been teaching your commander �Y[commander_student.GetTitledFirstName]�! about Nigerian strategy. �Y[commander_student.GetTitledFirstName]�! gains the trait �Y'Way of the Hyena'�!.;;;;.;;;;;;;;;x
EVTDESC_JD_20041_C;�Y[commander_teacher.GetDynName]�! has been teaching your commander �Y[commander_student.GetTitledFirstName]�! about Nigerian strategy. �Y[commander_student.GetTitledFirstName]�! gains the trait �Y'Way of the Lion'�!.;;;;;;;;;;;;;x
EVTDESC_JD_20041_D;�Y[commander_teacher.GetDynName]�! has been teaching your commander �Y[commander_student.GetTitledFirstName]�! about Nigerian strategy. �Y[commander_student.GetTitledFirstName]�! gains the trait �Y'Way of the Rhyno'�!.;;;;;;;;;;;;;x",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jd_prince;Nigerian Prince;;;;;;;;;;;;;x
jd_prince_desc;This man is a prince of the Nigerian imperial family.;;;;;;;;;;;;;x
jd_princess;Nigerian Princess;;;;;;;;;;;;;x
jd_princess_desc;This woman is a princess of the Nigerian imperial family.;;;;;;;;;;;;;x
EVTDESC_JD_20046_A;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nThe heavenly [From.Offmap.Ruler.GetShortChineseEmperorName] has decided to grant the house of [Root.GetOnlyDynastyName] the greatest honor. [From.Offmap.Ruler.GetHerHisCap] daughter, the [imperial_marriage_spouse_2.GetChineseComplimentAdjective] Princess [imperial_marriage_spouse_2.GetFirstName], will become the bride of [imperial_marriage_spouse_1.GetTitledFirstName].;;;;;;;;;;;;;x
EVTDESC_JD_20046_B;[Root.GetGovernorLetterGreeting]. [Root.GetChineseLetterBlessing].\n\nThe heavenly [From.Offmap.Ruler.GetShortChineseEmperorName] has decided to grant the house of [Root.GetOnlyDynastyName] a great honor. [From.Offmap.Ruler.GetHerHisCap] nephew, the [imperial_marriage_spouse_2.GetChineseComplimentAdjective] Prince [imperial_marriage_spouse_2.GetFirstName], will become the groom of [imperial_marriage_spouse_1.GetTitledFirstName].;;;;;;;;;;;;;x
EVTOPTA_JD_20046;We are honored. The arrival of [imperial_marriage_spouse_2.GetPrincessPrince] [imperial_marriage_spouse_2.GetFirstName] is much awaited.;;;;;;;;;;;;;x
EVTOPTA_JD_20046_TT;�Y[imperial_marriage_spouse_2.GetDynName]�! is on [imperial_marriage_spouse_2.GetHerHis] way to the upcoming wedding and will arrive in a few weeks' time.;;;;;;;;;;;;;x
String_Princess;Princess;;;;;;;;;;;;;x
String_Prince;Prince;;;;;;;;;;;;;x
String_bride;bride;;;;;;;;;;;;;x
String_groom;groom;;;;;;;;;;;;;x
EVTOPTA_JD_20048;Becoming your [Root.GetHusbandWife] is a great honor, [From.GetTitledFirstName].;;;;;;;;;;;;;x
EVTTITLE_JD_20048;A Divine Union;;;;;;;;;;;;;x
chinese_imperial_marriage;Request Imperial Marriage;;;;;;;;;;;;;x
chinese_imperial_marriage_prince_effect_tt;An imperial prince of the �Y[Root.Offmap.GetFullName]�! arrives to marry �Y[FromFrom.GetTitledFirstName]�!.;;;;;;;;;;;;;x
chinese_imperial_marriage_princess_effect_tt;An imperial princess of the �Y[Root.Offmap.GetFullName]�! arrives to marry �Y[FromFrom.GetTitledFirstName]�!.;;;;;;;;;;;;;x
EVTDESC_JD_20048_SUPPORTIVE;Everyone is amazed by the arrival of the imperial [From.GetPrincessPrince], [From.GetHerHis] [From.GetChineseComplimentAdjective] highness [From.GetDynName]. Not that [From.GetSheHe] has not been expected � the court in [Root.Capital.GetName] has been busy with the preparations for weeks � no, they are simply astounded by the grandeur of [From.GetHerHis] procession. While those standing close to you begin to whisper about the beautiful banners and the gleaming armor of the imperial soldiers, you have your sight trained on the intricately decorated litter approaching, holding your future [From.GetHusbandWife].\n\n[From.GetPrincessPrince] [From.GetFirstName]'s eyes are cast low as [From.GetSheHe] exits to greet you, but for the shortest moment they dart up to meet yours. The tiniest of smiles plays at the corners of [From.GetHerHis] mouth, and a soft blush tints [From.GetHerHis] cheeks. The sight is a balm to your frayed nerves. Surely, you can make this work.;;;;;;;;;;;;;x
EVTDESC_JD_20048_DECISIVE;Everyone is amazed by the arrival of the imperial [From.GetPrincessPrince], [From.GetHerHis] [From.GetChineseComplimentAdjective] highness [From.GetDynName]. Not that [From.GetSheHe] has not been expected � the court in [Root.Capital.GetName] has been busy with the preparations for weeks � no, they are simply astounded by the grandeur of [From.GetHerHis] procession. While those standing close to you begin to whisper about the beautiful banners and the gleaming armor of the imperial soldiers, you have your sight trained on the intricately decorated litter approaching, holding your future [From.GetHusbandWife].\n\n[From.GetPrincessPrince] [From.GetFirstName] does not wait for the servants to open the litter door. [From.GetSheHeCap] gets out on [From.GetHerHis] own and strides towards you, no hesitation slowing [From.GetHerHis] step. As you meet [From.GetHerHis] steady gaze, it is clear that you are looking at a [From.GetManWoman] who will either become your strongest ally, or your most dangerous enemy.;;;;;;;;;;;;;x
EVTDESC_JD_20048_SOCIABLE;Everyone is amazed by the arrival of the imperial [From.GetPrincessPrince], [From.GetHerHis] [From.GetChineseComplimentAdjective] highness [From.GetDynName]. Not that [From.GetSheHe] has not been expected � the court in [Root.Capital.GetName] has been busy with the preparations for weeks � no, they are simply astounded by the grandeur of [From.GetHerHis] procession. While those standing close to you begin to whisper about the beautiful banners and the gleaming armor of the imperial soldiers, you have your sight trained on the intricately decorated litter approaching, holding your future [From.GetHusbandWife].\n[From.GetPrincessPrince] [From.GetFirstName]'s face shines like a sun as [From.GetSheHe] steps down to greet you. [From.GetHerHisCap] gaze wanders across the crowd, acknowledging each and every courtier in your personal retinue, before locking eyes with you. Murmurs of approval confirm that you are not alone to be struck by the [From.GetPrincessPrince]'s charm.;;;;;;;;;;;;;x
EVTDESC_JD_20048_CONSERVATIVE;Everyone is amazed by the arrival of the imperial [From.GetPrincessPrince], [From.GetHerHis] [From.GetChineseComplimentAdjective] highness [From.GetDynName]. Not that [From.GetSheHe] has not been expected � the court in [Root.Capital.GetName] has been busy with the preparations for weeks � no, they are simply astounded by the grandeur of [From.GetHerHis] procession. While those standing close to you begin to whisper about the beautiful banners and the gleaming armor of the imperial soldiers, you have your sight trained on the intricately decorated litter approaching, holding your future [From.GetHusbandWife].\n\nIt is no mere [From.GetManWoman] who steps down from the litter, but a creature of pure, ethereal grace. [From.GetSheHeCap] does not walk across the courtyard to meet you � [From.GetSheHe] glides. Awe mingles with a tiny sliver of dread as you look upon [From.GetHerHis] emotionless face. How has a [Root.GetManWoman] like you come to deserve such a noble [From.GetBrideGroom]?;;;;;;;;;;;;;x
EVTOPTA_JD_20049_TT;�Y[imperial_marriage_spouse_1.GetTitledFirstName]�! and �Y[imperial_marriage_spouse_2.GetTitledFirstName]�! are now married.\n;;;;;;;;;;;;;x
EVTDESC_JD_20049;My [GetFromRelation], [From.GetTitledFirstName], has now married the imperial [imperial_marriage_spouse_2.GetPrincessPrince] [imperial_marriage_spouse_2.GetDynName]. The grand ceremony and the foreign [imperial_marriage_spouse_2.GetPrincessPrince] will be the talk of the realm for many years to come.;;;;;;;;;;;;;x
EVTOPTA_JD_20049;I wish them happiness and many healthy children.;;;;;;;;;;;;;x
job_chancellor_han;Chief Minister;;;;;;;;;;;;;x
job_marshal_han;Xingjun Sima;;;;;;;;;;;;;x
job_treasurer_han;Treasurer;;;;;;;;;;;;;x
job_spymaster_han;Spymaster;;;;;;;;;;;;;x
job_spiritual_han;Libationer;;;;;;;;;;;;;x
job_chancellor_jurchen;Chief Minister;;;;;;;;;;;;;x
job_marshal_jurchen;Marshal;;;;;;;;;;;;;x
job_treasurer_jurchen;Treasurer;;;;;;;;;;;;;x
job_spymaster_jurchen;Spymaster;;;;;;;;;;;;;x
job_spiritual_jurchen;Libationer;;;;;;;;;;;;;x
indian_group;Dharmic;;;;;;;;;x
temple_baron_satsana_pi_pagan;Mopi;;;;;;;;;x
PIETY_TE;Te;Te;Te;;Te;;;;;;;;;x
STAT_PIETY_MENU_PIETY_TE;Te;Te;Te;;Te;;;;;;;;;x
STAT_PIETY_DESC_PIETY_TE;Te is respected by the clergy and monastics of your religion. Like Prestige it is added to your score on the death of a ruler.;Le Te est respect� par le clerg� de votre religion. Tout comme le prestige, il est ajout� � votre score � la mort d'un dirigeant.;Das Te wird vom Klerus und den Kl�stern Eurer Religion respektiert. Wie Prestige wird es deinen Punkten nach Tod eines Herrschers dazugerechnet.;;Te es respetado por el clero y monjes de tu religi�n. Como el prestigio, se a�ade a tu puntuaci�n a la muerte del gobernante;;;;;;;;;x
