#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_tappahannock_VA;Tappahannock;;;;;;;;;;;;;x
b_tappen_BC;Tappen;;;;;;;;;;;;;x
b_tara_ON;Tara;;;;;;;;;;;;;x
b_taraza_ANT_adj;Tarazáian;;;;;;;;;;;;;x
b_taraza_ANT;Tarazá;;;;;;;;;;;;;x
b_taren_BOL;Tarén;;;;;;;;;;;;;x
b_taretan_MC;Taretan;;;;;;;;;;;;;x
b_tariba_VNZ_adj;Táribaian;;;;;;;;;;;;;x
b_tariba_VNZ;Táriba;;;;;;;;;;;;;x
b_tarimbaro_MC;Tarímbaro;;;;;;;;;;;;;x
b_tarimoro_GT;Tarimoro;;;;;;;;;;;;;x
b_tarkio_MO;Tarkio;;;;;;;;;;;;;x
b_tarrytown_NY;Tarrytown;;;;;;;;;;;;;x
b_tarver_GA;Tarver;;;;;;;;;;;;;x
b_taschereau_QC;Taschereau;;;;;;;;;;;;;x
b_tasco_COL_adj;Tascoian;;;;;;;;;;;;;x
b_tasco_COL;Tasco;;;;;;;;;;;;;x
b_tataltepec_de_valdes_OA;Tataltepec de Valdés;;;;;;;;;;;;;x
b_tatamagouche_NS;Tatamagouche;;;;;;;;;;;;;x
b_tate_GA;Tate;;;;;;;;;;;;;x
b_tatumbla_HN;Tatumbla;;;;;;;;;;;;;x
b_taujica_HN;Taujica;;;;;;;;;;;;;x
b_taunton_MA;Taunton;;;;;;;;;;;;;x
b_tauramena_COL_adj;Tauramenaian;;;;;;;;;;;;;x
b_tauramena_COL;Tauramena;;;;;;;;;;;;;x
b_tavernier_FL;Tavernier;;;;;;;;;;;;;x
b_tawas_city_MI;Tawas City;;;;;;;;;;;;;x
b_taxco_MC;Taxco;;;;;;;;;;;;;x
b_taylor_MI;Taylor;;;;;;;;;;;;;x
b_taylor_MO;Taylor;;;;;;;;;;;;;x
b_taylorsville_NC;Taylorsville;;;;;;;;;;;;;x
b_taylorsville_UT;Taylorsville;;;;;;;;;;;;;x
b_taylorville_IL;Taylorville;;;;;;;;;;;;;x
b_tazewell_VA;Tazewell;;;;;;;;;;;;;x
b_tea_SD;Tea;;;;;;;;;;;;;x
b_teague_TX;Teague;;;;;;;;;;;;;x
b_teapa_TB;Teapa;;;;;;;;;;;;;x
b_teaquahan_BC;Teaquahan;;;;;;;;;;;;;x
b_tebbetts_MO;Tebbetts;;;;;;;;;;;;;x
b_tecalitlan_JA;Tecalitlán;;;;;;;;;;;;;x
b_tecate_BAJ;Tecate;;;;;;;;;;;;;x
b_tecolotlan_JA;Tecolotlán;;;;;;;;;;;;;x
b_tecolutla_VE;Tecolutla;;;;;;;;;;;;;x
b_tecoman_CL;Tecomán;;;;;;;;;;;;;x
b_tecomatlan_PU;Tecomatlán;;;;;;;;;;;;;x
b_tecpatan_CP;Tecpatán;;;;;;;;;;;;;x
b_tecuala_JA;Tecuala;;;;;;;;;;;;;x
b_tecuautitlan_PU;Tecuautitlan;;;;;;;;;;;;;x
b_tecumseh_KS;Tecumseh;;;;;;;;;;;;;x
b_tecumseh_MI;Tecumseh;;;;;;;;;;;;;x
b_tecumseh_ON;Tecumseh;;;;;;;;;;;;;x
b_tegucigalpa_HN;Tegucigalpa;;;;;;;;;;;;;x
b_tehachapi_adj;Tehachapian;;tehachaper;;;;;;;;;;;x
b_tehachapi_CA;Tehachapi;Tehachapi;Tehachapi;;Tehachapi;;;;;;;;;x
b_tehkummah_ON;Tehkummah;;;;;;;;;;;;;x
b_tehuacan_PU;Tehuacán;;;;;;;;;;;;;x
b_tehuantepec_OA;Tehuantepec;;;;;;;;;;;;;x
b_tehuitzingo_PU;Tehuitzingo;;;;;;;;;;;;;x
b_tejupilco_de_hidalgo_MC;Tejupilco de Hidalgo;;;;;;;;;;;;;x
b_tejutla_SV;Tejutla;;;;;;;;;;;;;x
b_tekax_YU;Tekax;;;;;;;;;;;;;x
b_tekit_YU;Tekit;;;;;;;;;;;;;x
b_tekoh_YU;Tekoh;;;;;;;;;;;;;x
b_tela_HN;Tela;;;;;;;;;;;;;x
b_tell_TX;Tell;;;;;;;;;;;;;x
b_tello_COL_adj;Telloian;;;;;;;;;;;;;x
b_tello_COL;Tello;;;;;;;;;;;;;x
b_teloloapan_MC;Teloloapan;;;;;;;;;;;;;x
b_temagami_ON;Temagami;;;;;;;;;;;;;x
b_temapache_VE;Temapache;;;;;;;;;;;;;x
b_temascalcingo_MX;Temascalcingo;;;;;;;;;;;;;x
b_temash_GT;Temash;;;;;;;;;;;;;x
b_temax_YU;Temax;;;;;;;;;;;;;x
b_temblador_VNZ_adj;Tembladorian;;;;;;;;;;;;;x
b_temblador_VNZ;Temblador;;;;;;;;;;;;;x
b_temixco_MX;Temixco;;;;;;;;;;;;;x
b_temosachic_CH;Temósachic;;;;;;;;;;;;;x
b_temperance_MI;Temperance;;;;;;;;;;;;;x
b_temperanceville_VA;Temperanceville;;;;;;;;;;;;;x
b_templeton_adj;Templetonian;;templetoner;;;;;;;;;;;x
b_templeton_CA;Templeton;Templeton;Templeton;;Templeton;;;;;;;;;x
b_tempoal_VE;Tempoal;;;;;;;;;;;;;x
b_tenabo_YU;Tenabo;;;;;;;;;;;;;x
b_tenaha_TX;Tenaha;;;;;;;;;;;;;x
b_tenancingo_MX;Tenancingo;;;;;;;;;;;;;x
b_tenango_de_arista_MX;Tenango de Arista;;;;;;;;;;;;;x
b_tenextepec_VE;Tenextepec;;;;;;;;;;;;;x
b_tenmile_LA;Tenmile;;;;;;;;;;;;;x
b_tenosique_PT;Tenosique;;;;;;;;;;;;;x
b_teocaltiche_JA;Teocaltiche;;;;;;;;;;;;;x
b_teocuitatlan_de_corona_JA;Teocuitatlán de Corona;;;;;;;;;;;;;x
b_teoloyucan_MX;Teoloyucan;;;;;;;;;;;;;x
b_teopisca_CP;Teopisca;;;;;;;;;;;;;x
b_tepalcatepec_MC;Tepalcatepec;;;;;;;;;;;;;x
b_tepatepec_HI;Tepatepec;;;;;;;;;;;;;x
b_tepatitlan_de_morelos_JA;Tepatitlán de Morelos;;;;;;;;;;;;;x
b_tepeaca_PU;Tepeaca;;;;;;;;;;;;;x
b_tepehuacan_de_guerrero_HI;Tepehuacán de Guerrero;;;;;;;;;;;;;x
b_tepequem_RR;Tepequém;;;;;;;;;;;;;x
b_tepic_JA;Tepic;;;;;;;;;;;;;x
b_tepotzotlan_MX;Tepotzotlán;;;;;;;;;;;;;x
b_tepoztlan_MX;Tepoztlán;;;;;;;;;;;;;x
b_tequesta_FL;Tequesta;;;;;;;;;;;;;x
b_tequisquiapan_QE;Tequisquiapan;;;;;;;;;;;;;x
b_tera_cora_WWI_adj;Tera Coraian;;;;;;;;;;;;;x
b_tera_cora_WWI;Tera Cora;;;;;;;;;;;;;x
b_terlingua_TX;Terlingua;;;;;;;;;;;;;x
b_terrabona_NI;Terrabona;;;;;;;;;;;;;x
b_terrace_bay_ON;Terrace Bay;;;;;;;;;;;;;x
b_terre_haute_IN;Terre Haute;;;;;;;;;;;;;x
b_terrebonne_QC;Terrebonne;;;;;;;;;;;;;x
b_terrell_TX;Terrell;;;;;;;;;;;;;x
b_terrenate_MX;Terrenate;;;;;;;;;;;;;x
b_terrenceville_NL_adj;Terrencevilleian;;;;;;;;;;;;;x
b_terrenceville_NL;Terrenceville;;;;;;;;;;;;;x
b_terry_MS;Terry;;;;;;;;;;;;;x
b_terry_MT;Terry;;;;;;;;;;;;;x
b_tesistan_JA;Tesistán;;;;;;;;;;;;;x
b_testerazo_JA;Testerazo;;;;;;;;;;;;;x
b_tete_a_la_baleine_QC_adj;Tête-à-la-Baleineian;;;;;;;;;;;;;x
b_tete_a_la_baleine_QC;Tête-à-la-Baleine;;;;;;;;;;;;;x
b_tetela_de_ocampo_PU;Tetela de Ocampo;;;;;;;;;;;;;x
b_texarkana_TX;Texarkana;;;;;;;;;;;;;x
b_texas_city_TX;Texas City;;;;;;;;;;;;;x
b_texiguat_HN;Texiguat;;;;;;;;;;;;;x
b_texistepec_VE;Texistepec;;;;;;;;;;;;;x
b_teziutlan_PU;Teziutlán;;;;;;;;;;;;;x
b_thayer_MO;Thayer;;;;;;;;;;;;;x
b_the_bluff_BH;The Bluff;;;;;;;;;;;;;x
b_the_dalles_OR;The Dalles;;;;;;;;;;;;;x
b_the_glebe_ON;The Glebe;;;;;;;;;;;;;x
b_the_great_dismal_VA;The Great Dismal;;;;;;;;;;;;;x
b_the_pentagon;The Pentagon;;;;;;;;;;;;;x
b_the_sixth_ON;The Sixth;;;;;;;;;;;;;x
b_the_woodlands_TX;The Woodlands;;;;;;;;;;;;;x
b_thebes_IL;Thebes;;;;;;;;;;;;;x
b_thendara_NY;Thendara;;;;;;;;;;;;;x
b_theovelt;Theovelt;;;;;;;;;;;;;x
b_thermopolis_WY;Thermopolis;;;;;;;;;;;;;x
b_thessalon_ON;Thessalon;;;;;;;;;;;;;x
b_thetford_mines_QC;Thetford Mines;;;;;;;;;;;;;x
b_thibodaux_LA;Thibodaux;;;;;;;;;;;;;x
b_thomasville_GA;Thomasville;;;;;;;;;;;;;x
b_thompson_CT;Thompson;;;;;;;;;;;;;x
b_thoreau_NM;Thoreau;;;;;;;;;;;;;x
b_thornhill_ON;Thornhill;;;;;;;;;;;;;x
b_thornloe_ON;Thornloe;;;;;;;;;;;;;x
b_thornton_CO;Thornton;;;;;;;;;;;;;x
b_thornton_WI;Thorton;;;;;;;;;;;;;x
b_thorold_ON;Thorold;;;;;;;;;;;;;x
b_thorsby_AL;Thorsby;;;;;;;;;;;;;x
b_thousand_oaks_adj;Thousand Oaksian;;Thousand Oakser;;;;;;;;;;;x
b_thousand_oaks_CA;Thousand Oaks;Thousand Oaks;Thousand Oaks;;Thousand Oaks;;;;;;;;;x
b_thousand_palms_adj;Thousand Palmian;;thousand palmer;;;;;;;;;;;x
b_thousand_palms_CA;Thousand Palms;Thousand Palms;Thousand Palms;;Thousand Palms;;;;;;;;;x
b_three_friends_GUY_adj;Three Friendsian;;;;;;;;;;;;;x
b_three_friends_GUY;Three Friends;;;;;;;;;;;;;x
b_three_mile_MI;Three Mile;;;;;;;;;;;;;x
b_thunder_bay_ON;Thunder Bay;;;;;;;;;;;;;x
b_thurmont_MD;Thurmont;;;;;;;;;;;;;x
b_thurso_QC;Thurso;;;;;;;;;;;;;x
b_thurston_NY;Thurston;;;;;;;;;;;;;x
b_tiacaque_MX;Tiacaque;;;;;;;;;;;;;x
b_tibu_COL_adj;Tibúian;;;;;;;;;;;;;x
b_tibu_COL;Tibú;;;;;;;;;;;;;x
b_tichnor_AR;Tichnor;;;;;;;;;;;;;x
b_tickles_NL_adj;Ticklesian;;;;;;;;;;;;;x
b_tickles_NL;Tickles;;;;;;;;;;;;;x
b_ticonderoga_NY;Ticonderoga;;;;;;;;;;;;;x
b_ticul_YU;Ticul;;;;;;;;;;;;;x
b_tidewater_OR;Tidewater;;;;;;;;;;;;;x
b_tierralta_COL_adj;Tierraltaian;;;;;;;;;;;;;x
b_tierralta_COL;Tierralta;;;;;;;;;;;;;x
b_tierras_morenas_CSR_adj;Tierras Morenasian;;;;;;;;;;;;;x
b_tierras_morenas_CSR;Tierras Morenas;;;;;;;;;;;;;x
b_tiffin_IA;Tiffin;;;;;;;;;;;;;x
b_tiffin_OH;Tiffin;;;;;;;;;;;;;x
b_tigard_OR;Tigard;;;;;;;;;;;;;x
b_tignish_PEI;Tignish;;;;;;;;;;;;;x
b_tigre_PT;Tigre;;;;;;;;;;;;;x
b_tijuana_BAJ;Tijuana;;;;;;;;;;;;;x
b_tika_QC;Tika;;;;;;;;;;;;;x
b_tila_PT;Tila;;;;;;;;;;;;;x
b_tilbury_ON;Tilbury;;;;;;;;;;;;;x
b_tilleda_WI;Tilleda;;;;;;;;;;;;;x
b_tilley_AB;Tilley;;;;;;;;;;;;;x
b_timberlake_NC;Timberlake;;;;;;;;;;;;;x
b_timberlake_VA;Timberlake;;;;;;;;;;;;;x
b_timilpan_MX;Timilpan;;;;;;;;;;;;;x
b_timmonsville_SC;Timmonsville;;;;;;;;;;;;;x
b_timnath_CO;Timnath;;;;;;;;;;;;;x
b_timonium_MD;Timonium;;;;;;;;;;;;;x
b_timpson_TX;Timpson;;;;;;;;;;;;;x
b_tincup_CO;Tincup;;;;;;;;;;;;;x
b_tioga_ND;Tioga;;;;;;;;;;;;;x
b_tipler_WI;Tipler;;;;;;;;;;;;;x
b_tipton_IN;Tipton;;;;;;;;;;;;;x
b_tiptonville_TN;Tiptonville;;;;;;;;;;;;;x
b_tiptop_TN;Tiptop;;;;;;;;;;;;;x
b_tiquicheo_MC;Tiquicheo;;;;;;;;;;;;;x
b_tiquisio_COL_adj;Tiquisioian;;;;;;;;;;;;;x
b_tiquisio_COL;Tiquisio;;;;;;;;;;;;;x
b_tishomingo_OK;Tishomingo;;;;;;;;;;;;;x
b_tisma_NIC_adj;Tismaian;;;;;;;;;;;;;x
b_tisma_NIC;Tisma;;;;;;;;;;;;;x
b_titusville_FL;Titusville;;;;;;;;;;;;;x
b_titusville_PA;Titusville;;;;;;;;;;;;;x
b_tiverton_RI;Tiverton;;;;;;;;;;;;;x
b_tivoli_gardens_JA;Tivoli Gardens;;;;;;;;;;;;;x
b_tixkokob_YU;Tixkokob;;;;;;;;;;;;;x
b_tixtla_GR;Tixtla;;;;;;;;;;;;;x
b_tixtlancingo_GR;Tixtlancingo;;;;;;;;;;;;;x
b_tizapan_el_alto_MC;Tizapan El Alto;;;;;;;;;;;;;x
b_tizayuca_MX;Tizayuca;;;;;;;;;;;;;x
b_tizimin_YU;Tizimín;;;;;;;;;;;;;x
b_tiznados_LLA_adj;Tiznadosian;;;;;;;;;;;;;x
b_tiznados_LLA;Tiznados;;;;;;;;;;;;;x
b_tlachapa_MC;Tlachapa;;;;;;;;;;;;;x
b_tlacolula_de_matamoros_OA;Tlacolula de Matamoros;;;;;;;;;;;;;x
b_tlacuitapa_JA;Tlacuitapa;;;;;;;;;;;;;x
b_tlahualilo_de_zaragoza_COA;Tlahualilo de Zaragoza;;;;;;;;;;;;;x
b_tlahualilo_de_zaragoza_DU;Tlahualilo de Zaragoza;;;;;;;;;;;;;x
b_tlahuiltepa_HI;Tlahuiltepa;;;;;;;;;;;;;x
b_tlajomulco_de_zuniga_JA;Tlajomulco de Zúñiga;;;;;;;;;;;;;x
b_tlalixcoyan_VE;Tlalixcoyan;;;;;;;;;;;;;x
b_tlalnepantla_MX;Tlalnepantla;;;;;;;;;;;;;x
b_tlalpan_MX;Tlalpan;;;;;;;;;;;;;x
b_tlanchinol_HI;Tlanchinol;;;;;;;;;;;;;x
b_tlapa_de_comonfort_GR;Tlapa de Comonfort;;;;;;;;;;;;;x
b_tlapehuala_MC;Tlapehuala;;;;;;;;;;;;;x
b_tlatlaya_MC;Tlatlaya;;;;;;;;;;;;;x
b_tlaxcala_MX;Tlaxcala;;;;;;;;;;;;;x
b_tlaxco_MX;Tlaxco;;;;;;;;;;;;;x
b_tlaxiaco_OA;Tlaxiaco;;;;;;;;;;;;;x
b_tlazazalca_MC;Tlazazalca;;;;;;;;;;;;;x
b_tobermory_ON;Tobermory;;;;;;;;;;;;;x
b_tobin_SK;Tobin;;;;;;;;;;;;;x
b_tocancipa_COL_adj;Tocancipáian;;;;;;;;;;;;;x
b_tocancipa_COL;Tocancipá;;;;;;;;;;;;;x
b_toccoa_GA;Toccoa;;;;;;;;;;;;;x
b_tocoa_HN;Tocoa;;;;;;;;;;;;;x
b_todos_querem_RR;Todos Querem;;;;;;;;;;;;;x
b_tofino_BC;Tofino;;;;;;;;;;;;;x
b_tofte_MN;Tofte;;;;;;;;;;;;;x
b_tohatchi_NM;Tohatchi;;;;;;;;;;;;;x
b_tokio_MS;Tokio;;;;;;;;;;;;;x
b_tokio_ND;Tokio;;;;;;;;;;;;;x
b_tola_NIC_adj;Tolaian;;;;;;;;;;;;;x
b_tola_NIC;Tola;;;;;;;;;;;;;x
b_toledo_OH;Toledo;;;;;;;;;;;;;x
b_toliman_CL;Tolimán;;;;;;;;;;;;;x
b_toliman_QE;Tolimán;;;;;;;;;;;;;x
b_tollette_AR;Tollette;;;;;;;;;;;;;x
b_tollhouse_adj;Tollhousean;;tollhouser;;;;;;;;;;;x
b_tollhouse_CA;Tollhouse;Tollhouse;Tollhouse;;Tollhouse;;;;;;;;;x
b_tolono_IL;Tolono;;;;;;;;;;;;;x
b_tolos_ME;Tolos;;;;;;;;;;;;;x
b_toluca_MX;Toluca;;;;;;;;;;;;;x
b_tolvers_creek_UT;Tolvers Creek;;;;;;;;;;;;;x
b_tomahawk_WI;Tomahawk;;;;;;;;;;;;;x
b_tomatlan_JA;Tomatlán;;;;;;;;;;;;;x
b_tombstone_AZ;Tombstone;;;;;;;;;;;;;x
b_tomelopitos_GT;Tomelopitos;;;;;;;;;;;;;x
b_tomoka_FL;Tomoka;;;;;;;;;;;;;x
b_tompkins_SK;Tompkins;;;;;;;;;;;;;x
b_tompkinsville_KY;Tompkinsville;;;;;;;;;;;;;x
b_tonala_CP;Tonalá;;;;;;;;;;;;;x
b_tonala_TB;Tonalá;;;;;;;;;;;;;x
b_tonalapa_de_rio_MC;Tonalapa de Río;;;;;;;;;;;;;x
b_tonalea_AZ;Tonalea;;;;;;;;;;;;;x
b_tonasket_WA;Tonasket;;;;;;;;;;;;;x
b_tonawanda_NY;Tonawanda;;;;;;;;;;;;;x
b_tonaya_JA;Tonaya;;;;;;;;;;;;;x
b_tonina_PT;Toniná;;;;;;;;;;;;;x
b_tooele_UT;Tooele;;;;;;;;;;;;;x
b_tooley_LA;Tooley;;;;;;;;;;;;;x
b_toomsuba_MS;Toomsuba;;;;;;;;;;;;;x
b_topawa_AZ;Topawa;;;;;;;;;;;;;x
b_topeka_KS;Topeka;;;;;;;;;;;;;x
b_topland_KY;Topland;;;;;;;;;;;;;x
b_topmost_KY;Topmost;;;;;;;;;;;;;x
b_topolobampo_SI;Topolobampo;;;;;;;;;;;;;x
b_toppenish_WA;Toppenish;;;;;;;;;;;;;x
b_topsfield_ME;Topsfield;;;;;;;;;;;;;x
b_toquegua_GT;Toquegua;;;;;;;;;;;;;x
b_toralba_LLA_adj;Toralbaian;;;;;;;;;;;;;x
b_toralba_LLA;Toralba;;;;;;;;;;;;;x
b_toreo_bajo_MC;Toreo Bajo;;;;;;;;;;;;;x
b_toribio_COL;Toribío;;;;;;;;;;;;;x
b_torno_largo_CM;Torno Largo;;;;;;;;;;;;;x
b_toromo_ZUL_adj;Toromoian;;;;;;;;;;;;;x
b_toromo_ZUL;Toromo;;;;;;;;;;;;;x
b_toronito_FL;Toronito;;;;;;;;;;;;;x
b_toronto_ON;Toronto;;;;;;;;;;;;;x
b_torre_dos_NIC_adj;Torre Dosian;;;;;;;;;;;;;x
b_torre_dos_NIC;Torre Dos;;;;;;;;;;;;;x
b_torreon_COA;Torreón;;;;;;;;;;;;;x
b_torreon_NM;Torreon;;;;;;;;;;;;;x
b_torrington_CT;Torrington;;;;;;;;;;;;;x
b_torrington_WY;Torrington;;;;;;;;;;;;;x
b_tortuga;Tortuga;;;;;;;;;;;;;x
b_tortuguero_NI;Tortuguero;;;;;;;;;;;;;x
b_tortuguilla_CUB;Tortuguilla;;;;;;;;;;;;;x
b_tory_hill_ON;Tory Hill;;;;;;;;;;;;;x
b_totness_SUR_adj;Totnessian;;;;;;;;;;;;;x
b_totness_SUR;Totness;;;;;;;;;;;;;x
b_totumito_LLA;Totumito;;;;;;;;;;;;;x
b_touchet_WA;Touchet;;;;;;;;;;;;;x
b_towaoc_CO;Towaoc;;;;;;;;;;;;;x
b_towner_ND;Towner;;;;;;;;;;;;;x
b_townsend_WI;Townsend;;;;;;;;;;;;;x
b_townville_SC;Townville;;;;;;;;;;;;;x
b_towson_MD;Towson;;;;;;;;;;;;;x
b_tracadie_sheila_NB;Tracadie-Sheila;;;;;;;;;;;;;x
b_trancoso_ZA;Trancoso;;;;;;;;;;;;;x
b_traverse_city_MI;Traverse City;;;;;;;;;;;;;x
b_travis_adj;Travisite;;traviser;;;;;;;;;;;x
b_travis_CA;Travis;Travis;Travis;;Travis;;;;;;;;;x
b_treme_LA;Treme;;;;;;;;;;;;;x
b_tremont_ME;Tremont;;;;;;;;;;;;;x
b_tremonton_UT;Tremonton;;;;;;;;;;;;;x
b_trench_town_JA;Trench Town;;;;;;;;;;;;;x
b_trenton_GA;Trenton;;;;;;;;;;;;;x
b_trenton_MO;Trenton;;;;;;;;;;;;;x
b_trenton_ND;Trenton;;;;;;;;;;;;;x
b_trenton_NJ;Trenton;;;;;;;;;;;;;x
b_tres_equis_CSR_adj;Tres Equisian;;;;;;;;;;;;;x
b_tres_equis_CSR;Tres Equis;;;;;;;;;;;;;x
b_tres_palos_GR;Tres Palos;;;;;;;;;;;;;x
b_triadelphia_WV;Triadelphia;;;;;;;;;;;;;x
b_triangle_QC_adj;Triangleian;;;;;;;;;;;;;x
b_triangle_QC;Triangle;;;;;;;;;;;;;x
b_triangle_VA;Triangle;;;;;;;;;;;;;x
b_tridell_UT;Tridell;;;;;;;;;;;;;x
b_trimbelle_WI;Trimbelle;;;;;;;;;;;;;x
b_trimountain_MI;Trimountain;;;;;;;;;;;;;x
b_trinidad_CO;Trinidad;;;;;;;;;;;;;x
b_trinidad_COL_adj;Trinidadian;;;;;;;;;;;;;x
b_trinidad_COL;Trinidad;;;;;;;;;;;;;x
b_trinidad_CUB;Trinidad;;;;;;;;;;;;;x
b_trinity_TX;Trinity;;;;;;;;;;;;;x
b_trinway_OH;Trinway;;;;;;;;;;;;;x
b_triplett_MO;Triplett;;;;;;;;;;;;;x
b_tripp_SD;Scotland;;;;;;;;;;;;;x
b_triton_NL_adj;Tritonian;;;;;;;;;;;;;x
b_triton_NL;Triton;;;;;;;;;;;;;x
b_triumph_LA;Triumph;;;;;;;;;;;;;x
b_trois_pistoles_QC;Trois-Pistoles;;;;;;;;;;;;;x
b_trois_rivieres_FA;Trois Rivieres;;;;;;;;;;;;;x
b_trois_rivieres_QC;Trois-Rivières;;;;;;;;;;;;;x
b_troncones_MC;Troncones;;;;;;;;;;;;;x
b_tropic_UT;Tropic;;;;;;;;;;;;;x
b_trotwood_OH;Trotwood;;;;;;;;;;;;;x
b_troutdale_OR;Troutdale;;;;;;;;;;;;;x
b_troutdale_VA;Troutdale;;;;;;;;;;;;;x
b_troutman_NC;Troutman;;;;;;;;;;;;;x
b_troutville_VA;Troutville;;;;;;;;;;;;;x
b_troy_KS;Troy;;;;;;;;;;;;;x
b_troy_MO;Troy;;;;;;;;;;;;;x
b_troy_NY;Troy;;;;;;;;;;;;;x
b_truckton_CO;Truckton;;;;;;;;;;;;;x
b_trujillo_HN;Trujillo;;;;;;;;;;;;;x
b_trujillo_ZUL_adj;Trujilloian;;;;;;;;;;;;;x
b_trujillo_ZUL;Trujillo;;;;;;;;;;;;;x
b_trumann_AR;Trumann;;;;;;;;;;;;;x
b_trumbo_KY;Trumbo;;;;;;;;;;;;;x
b_trumbull_CT;Trumbull;;;;;;;;;;;;;x
b_truro_NS;Truro;;;;;;;;;;;;;x
b_truskutara_NI;Truskutara;;;;;;;;;;;;;x
b_tryon_NC;Tryon;;;;;;;;;;;;;x
b_tryon_NE;Tryon;;;;;;;;;;;;;x
b_tsaile_AZ;Tsaile;;;;;;;;;;;;;x
b_tsawwassen_BC;Tswawassen;;;;;;;;;;;;;x
b_tsusiat_BC;Tsusiat;;;;;;;;;;;;;x
b_tuba_city_AZ;Tuba City;;;;;;;;;;;;;x
b_tucacas_VNZ_adj;Tucacasian;;;;;;;;;;;;;x
b_tucacas_VNZ;Tucacas;;;;;;;;;;;;;x
b_tuckahoe_VA;Tuckahoe;;;;;;;;;;;;;x
b_tucker_GA;Tucker;;;;;;;;;;;;;x
b_tuckers_town_BRM;Tucker's Town;;;;;;;;;;;;;x
b_tucson_AZ;Tucson;;;;;;;;;;;;;x
b_tucumcari_NM;Tucumcari;;;;;;;;;;;;;x
b_tucupita_VNZ_adj;Tucupitaian;;;;;;;;;;;;;x
b_tucupita_VNZ;Tucupita;;;;;;;;;;;;;x
b_tula_TM;Tula;;;;;;;;;;;;;x
b_tulare_CA;Tulare;;;;;;;;;;;;;x
b_tulia_TX;Tulia;;;;;;;;;;;;;x
b_tullahoma_TN;Tullahoma;;;;;;;;;;;;;x
b_tullos_LA;Tullos;;;;;;;;;;;;;x
b_tulsa_OK;Tulsa;;;;;;;;;;;;;x
b_tulua_COL;Tuluá;;;;;;;;;;;;;x
b_tulum_QR;Tulum;;;;;;;;;;;;;x
b_tumalo_OR;Tumalo;;;;;;;;;;;;;x
b_tunas_de_zaza_CUB;Tunas de Zaza;;;;;;;;;;;;;x
b_tunica_MS;Tunica;;;;;;;;;;;;;x
b_tunja_COL_adj;Tunjaian;;;;;;;;;;;;;x
b_tunja_COL;Tunja;;;;;;;;;;;;;x
b_tupelo_MS;Tupelo;;;;;;;;;;;;;x
b_tupile_PAN_adj;Tupileian;;;;;;;;;;;;;x
b_tupile_PAN;Tupile;;;;;;;;;;;;;x
b_turbaco_COL_adj;Turbacoian;;;;;;;;;;;;;x
b_turbaco_COL;Turbaco;;;;;;;;;;;;;x
b_turbo_ANT_adj;Turboian;;;;;;;;;;;;;x
b_turbo_ANT;Turbo;;;;;;;;;;;;;x
b_turen_LLA_adj;Turenian;;;;;;;;;;;;;x
b_turen_LLA;Turen;;;;;;;;;;;;;x
b_turicato_MC;Turicato;;;;;;;;;;;;;x
b_turin_NY;Turin;;;;;;;;;;;;;x
b_turiquia_VNZ_adj;Turiquiaian;;;;;;;;;;;;;x
b_turiquia_VNZ;Turiquia;;;;;;;;;;;;;x
b_turlock_adj;Turlockian;;turlocker;;;;;;;;;;;x
b_turlock_CA;Turlock;Turlock;Turlock;;Turlock;;;;;;;;;x
b_turner_MI;Turner;;;;;;;;;;;;;x
b_turner_MT;Turner;;;;;;;;;;;;;x
b_turnwater_WA;Turnwater;;;;;;;;;;;;;x
b_turpin_OK;Turpin;;;;;;;;;;;;;x
b_turrialba_CSR_adj;Turrialbaian;;;;;;;;;;;;;x
b_turrialba_CSR;Turrialba;;;;;;;;;;;;;x
b_turtlepoint_PA;Turtlepoint;;;;;;;;;;;;;x
b_tusacarora_NV;Tusacarora;;;;;;;;;;;;;x
b_tusayan_AZ;Tusayan;;;;;;;;;;;;;x
b_tuscaloosa_AL;Tuscaloosa;;;;;;;;;;;;;x
b_tuscola_TX;Tuscola;;;;;;;;;;;;;x
b_tuskegee_AL;Tuskegee;;;;;;;;;;;;;x
b_tussi_NIC_adj;Tussiian;;;;;;;;;;;;;x
b_tussi_NIC;Tussi;;;;;;;;;;;;;x
b_tustin_MI;Tustin;;;;;;;;;;;;;x
b_tutuaca_CH;Tutuaca;;;;;;;;;;;;;x
b_tutunendo_COL_adj;Tutunendoian;;;;;;;;;;;;;x
b_tutunendo_COL;Tutunendo;;;;;;;;;;;;;x
b_tutwiler_MS;Tutwiler;;;;;;;;;;;;;x
b_tuxcacuesco_JA;Tuxcacuesco;;;;;;;;;;;;;x
b_tuxcueca_JA;Tuxcueca;;;;;;;;;;;;;x
b_tuxpan_JA;Tuxpan;;;;;;;;;;;;;x
b_tuxpan_VE;Tuxpan;;;;;;;;;;;;;x
b_tuxpanguillo_VE;Tuxpanguillo;;;;;;;;;;;;;x
b_tuxtepec_OA;Tuxtepec;;;;;;;;;;;;;x
b_tuxtla_chico_CP;Tuxtla Chico;;;;;;;;;;;;;x
b_tuxtla_gutierrez_CP;Tuxtla Gutiérrez;;;;;;;;;;;;;x
b_tweedy_MT;Tweedy;;;;;;;;;;;;;x
b_twin_buttes_ND;Twin Buttes;;;;;;;;;;;;;x
